RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
58,131,28634,67,54,1,2,2,2,15.mid,experiment,0
59,133,28912,67,51,1,2,2,2,15.mid,experiment,0
60,135,29200,71,53,1,2,2,2,15.mid,experiment,0
61,137,29465,71,68,1,2,2,2,15.mid,experiment,0
62,139,29750,72,77,1,2,2,2,15.mid,experiment,0
63,141,30023,72,70,1,2,2,2,15.mid,experiment,0
64,143,30309,73,75,1,2,2,2,15.mid,experiment,0
65,145,30586,73,80,1,2,2,2,15.mid,experiment,0
66,147,30893,74,91,1,2,2,2,15.mid,experiment,0
67,148,31510,77,91,1,2,2,2,15.mid,experiment,0
68,150,32081,76,89,1,2,2,2,15.mid,experiment,0
69,152,32641,74,89,1,2,2,2,15.mid,experiment,0
70,155,33228,72,83,1,2,2,2,15.mid,experiment,0
71,157,33788,84,90,1,2,2,2,15.mid,experiment,0
72,159,34420,84,96,1,2,2,2,15.mid,experiment,0
1,17,7868,79,62,1,2,2,3,2.mid,experiment,0
2,18,8152,78,74,1,2,2,3,2.mid,experiment,0
3,20,8440,79,75,1,2,2,3,2.mid,experiment,0
4,22,8721,76,77,1,2,2,3,2.mid,experiment,0
5,24,9002,72,78,1,2,2,3,2.mid,experiment,0
6,27,9301,67,50,1,2,2,3,2.mid,experiment,0
7,29,9572,67,62,1,2,2,3,2.mid,experiment,0
8,31,9863,67,58,1,2,2,3,2.mid,experiment,0
9,33,10146,79,72,1,2,2,3,2.mid,experiment,0
10,34,10424,78,70,1,2,2,3,2.mid,experiment,0
11,36,10696,79,71,1,2,2,3,2.mid,experiment,0
12,38,10982,76,79,1,2,2,3,2.mid,experiment,0
13,40,11251,72,81,1,2,2,3,2.mid,experiment,0
14,42,11526,76,87,1,2,2,3,2.mid,experiment,0
15,44,11798,79,82,1,2,2,3,2.mid,experiment,0
16,46,12066,84,85,1,2,2,3,2.mid,experiment,0
17,48,12332,83,80,1,2,2,3,2.mid,experiment,0
18,51,12638,81,62,1,2,2,3,2.mid,experiment,0
19,53,12922,81,45,1,2,2,3,2.mid,experiment,0
20,55,13211,81,53,1,2,2,3,2.mid,experiment,0
21,57,13472,83,74,1,2,2,3,2.mid,experiment,0
22,58,13750,81,80,1,2,2,3,2.mid,experiment,0
23,60,14035,84,81,1,2,2,3,2.mid,experiment,0
24,62,14301,81,79,1,2,2,3,2.mid,experiment,0
25,64,14585,78,71,1,2,2,3,2.mid,experiment,0
26,67,14884,79,74,1,2,2,3,2.mid,experiment,0
27,69,15183,79,75,1,2,2,3,2.mid,experiment,0
28,71,15776,79,79,1,2,2,3,2.mid,experiment,0
29,73,17030,77,58,1,2,2,3,2.mid,experiment,0
30,75,17314,77,58,1,2,2,3,2.mid,experiment,0
31,77,17601,76,52,1,2,2,3,2.mid,experiment,0
32,79,17876,76,51,1,2,2,3,2.mid,experiment,0
33,81,18209,74,51,1,2,2,3,2.mid,experiment,0
34,83,19380,79,54,1,2,2,3,2.mid,experiment,0
35,84,19980,77,61,1,2,2,3,2.mid,experiment,0
36,86,20607,76,50,1,2,2,3,2.mid,experiment,0
37,89,20869,76,55,1,2,2,3,2.mid,experiment,0
38,91,21152,76,55,1,2,2,3,2.mid,experiment,0
