RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error,Subcomponent1,Subcomponent2
32,79,17325,76,52,1,2,10,2,s,pre,0,Staccato,Piano
36,87,19849,76,50,1,2,10,2,s,pre,0,Staccato,Piano
37,89,20113,76,55,1,2,10,2,s,pre,0,Staccato,Piano
38,91,20383,76,54,1,2,10,2,s,pre,0,Staccato,Piano
39,93,20639,76,59,1,2,10,2,s,pre,0,Staccato,Piano
48,111,22975,72,65,1,2,10,2,s,pre,0,Staccato,Piano
49,113,23243,72,60,1,2,10,2,s,pre,0,Staccato,Piano
50,115,23511,74,64,1,2,10,2,s,pre,0,Staccato,Piano
51,117,23773,74,58,1,2,10,2,s,pre,0,Staccato,Piano
53,121,25229,65,55,1,2,10,2,s,pre,0,Staccato,Piano
54,123,25484,65,51,1,2,10,2,s,pre,0,Staccato,Piano
55,125,25771,64,45,1,2,10,2,s,pre,0,Staccato,Piano
56,127,26013,64,53,1,2,10,2,s,pre,0,Staccato,Piano
58,131,27363,67,51,1,2,10,2,s,pre,0,Staccato,Piano
59,133,27626,67,52,1,2,10,2,s,pre,0,Staccato,Piano
60,135,27883,71,63,1,2,10,2,s,pre,0,Staccato,Piano
61,137,28139,71,70,1,2,10,2,s,pre,0,Staccato,Piano
62,139,28405,72,66,1,2,10,2,s,pre,0,Staccato,Piano
63,141,28657,72,64,1,2,10,2,s,pre,0,Staccato,Piano
64,143,28917,73,68,1,2,10,2,s,pre,0,Staccato,Piano
65,145,29165,73,70,1,2,10,2,s,pre,0,Staccato,Piano
6,27,11523,67,57,1,2,11,1,s,pre,1,Staccato,Piano
7,29,11794,67,52,1,2,11,1,s,pre,1,Staccato,Piano
8,31,12045,67,63,1,2,11,1,s,pre,1,Staccato,Piano
18,51,14730,81,57,1,2,11,1,s,pre,1,Staccato,Piano
19,53,14966,81,63,1,2,11,1,s,pre,1,Staccato,Piano
20,55,15222,81,67,1,2,11,1,s,pre,1,Staccato,Piano
29,75,18563,77,47,1,2,11,1,s,pre,1,Staccato,Piano
30,77,18838,77,58,1,2,11,1,s,pre,1,Staccato,Piano
31,79,19095,76,52,1,2,11,1,s,pre,1,Staccato,Piano
32,81,19345,76,57,1,2,11,1,s,pre,1,Staccato,Piano
36,89,21804,76,55,1,2,11,1,s,pre,1,Staccato,Piano
37,91,22077,76,56,1,2,11,1,s,pre,1,Staccato,Piano
38,93,22312,76,73,1,2,11,1,s,pre,1,Staccato,Piano
39,95,22556,76,71,1,2,11,1,s,pre,1,Staccato,Piano
48,112,24842,72,76,1,2,11,1,s,pre,1,Staccato,Piano
49,115,25097,72,72,1,2,11,1,s,pre,1,Staccato,Piano
50,117,25328,74,68,1,2,11,1,s,pre,1,Staccato,Piano
51,119,25579,74,66,1,2,11,1,s,pre,1,Staccato,Piano
53,123,26935,65,51,1,2,11,1,s,pre,1,Staccato,Piano
54,125,27178,65,59,1,2,11,1,s,pre,1,Staccato,Piano
55,127,27427,64,51,1,2,11,1,s,pre,1,Staccato,Piano
56,129,27662,64,47,1,2,11,1,s,pre,1,Staccato,Piano
58,133,28976,67,60,1,2,11,1,s,pre,1,Staccato,Piano
59,135,29198,67,73,1,2,11,1,s,pre,1,Staccato,Piano
60,137,29428,71,82,1,2,11,1,s,pre,1,Staccato,Piano
61,139,29664,71,79,1,2,11,1,s,pre,1,Staccato,Piano
62,141,29916,72,69,1,2,11,1,s,pre,1,Staccato,Piano
63,143,30152,72,74,1,2,11,1,s,pre,1,Staccato,Piano
6,27,9229,67,55,1,2,11,2,s,pre,1,Staccato,Piano
7,29,9530,67,37,1,2,11,2,s,pre,1,Staccato,Piano
8,31,9795,67,59,1,2,11,2,s,pre,1,Staccato,Piano
18,51,12479,81,63,1,2,11,2,s,pre,1,Staccato,Piano
19,53,12725,81,63,1,2,11,2,s,pre,1,Staccato,Piano
20,55,12969,81,62,1,2,11,2,s,pre,1,Staccato,Piano
29,73,16459,77,56,1,2,11,2,s,pre,1,Staccato,Piano
30,75,16717,77,67,1,2,11,2,s,pre,1,Staccato,Piano
31,77,16973,76,54,1,2,11,2,s,pre,1,Staccato,Piano
32,79,17225,76,63,1,2,11,2,s,pre,1,Staccato,Piano
36,87,19749,76,42,1,2,11,2,s,pre,1,Staccato,Piano
37,89,19999,76,52,1,2,11,2,s,pre,1,Staccato,Piano
38,91,20250,76,64,1,2,11,2,s,pre,1,Staccato,Piano
39,93,20491,76,68,1,2,11,2,s,pre,1,Staccato,Piano
48,111,22825,72,69,1,2,11,2,s,pre,1,Staccato,Piano
49,113,23079,72,72,1,2,11,2,s,pre,1,Staccato,Piano
50,115,23325,74,68,1,2,11,2,s,pre,1,Staccato,Piano
51,117,23583,74,63,1,2,11,2,s,pre,1,Staccato,Piano
53,121,25025,65,58,1,2,11,2,s,pre,1,Staccato,Piano
54,123,25273,65,58,1,2,11,2,s,pre,1,Staccato,Piano
55,125,25538,64,43,1,2,11,2,s,pre,1,Staccato,Piano
56,127,25805,64,40,1,2,11,2,s,pre,1,Staccato,Piano
58,131,27138,67,58,1,2,11,2,s,pre,1,Staccato,Piano
60,133,27679,71,43,1,2,11,2,s,pre,1,Staccato,Piano
61,135,27933,71,46,1,2,11,2,s,pre,1,Staccato,Piano
62,137,28169,72,60,1,2,11,2,s,pre,1,Staccato,Piano
63,139,28409,72,68,1,2,11,2,s,pre,1,Staccato,Piano
64,141,28650,73,87,1,2,11,2,s,pre,1,Staccato,Piano
6,27,9231,67,60,1,2,12,1,s,pre,1,Staccato,Piano
7,29,9800,67,60,1,2,12,1,s,pre,1,Staccato,Piano
18,48,12593,81,62,1,2,12,1,s,pre,1,Staccato,Piano
19,51,12866,81,67,1,2,12,1,s,pre,1,Staccato,Piano
20,53,13126,81,71,1,2,12,1,s,pre,1,Staccato,Piano
29,71,16782,77,56,1,2,12,1,s,pre,1,Staccato,Piano
30,73,17043,77,60,1,2,12,1,s,pre,1,Staccato,Piano
31,75,17307,76,60,1,2,12,1,s,pre,1,Staccato,Piano
32,77,17575,76,60,1,2,12,1,s,pre,1,Staccato,Piano
36,85,20206,76,65,1,2,12,1,s,pre,1,Staccato,Piano
37,87,20467,76,71,1,2,12,1,s,pre,1,Staccato,Piano
38,89,20733,76,88,1,2,12,1,s,pre,1,Staccato,Piano
48,109,23427,72,65,1,2,12,1,s,pre,1,Staccato,Piano
49,111,23694,72,70,1,2,12,1,s,pre,1,Staccato,Piano
50,113,23967,74,67,1,2,12,1,s,pre,1,Staccato,Piano
51,115,24218,74,65,1,2,12,1,s,pre,1,Staccato,Piano
53,119,25614,65,55,1,2,12,1,s,pre,1,Staccato,Piano
54,121,25887,65,62,1,2,12,1,s,pre,1,Staccato,Piano
55,123,26174,64,54,1,2,12,1,s,pre,1,Staccato,Piano
56,125,26441,64,62,1,2,12,1,s,pre,1,Staccato,Piano
58,129,27826,67,67,1,2,12,1,s,pre,1,Staccato,Piano
59,131,28100,67,75,1,2,12,1,s,pre,1,Staccato,Piano
60,133,28374,71,74,1,2,12,1,s,pre,1,Staccato,Piano
61,135,28637,71,86,1,2,12,1,s,pre,1,Staccato,Piano
62,137,28894,72,91,1,2,12,1,s,pre,1,Staccato,Piano
6,27,9001,67,61,1,2,12,2,s,pre,0,Staccato,Piano
7,29,9227,67,57,1,2,12,2,s,pre,0,Staccato,Piano
8,31,9439,67,70,1,2,12,2,s,pre,0,Staccato,Piano
18,51,11615,81,55,1,2,12,2,s,pre,0,Staccato,Piano
19,53,11834,81,69,1,2,12,2,s,pre,0,Staccato,Piano
20,55,12050,81,69,1,2,12,2,s,pre,0,Staccato,Piano
29,73,14929,77,54,1,2,12,2,s,pre,0,Staccato,Piano
30,75,15135,77,58,1,2,12,2,s,pre,0,Staccato,Piano
31,77,15367,76,60,1,2,12,2,s,pre,0,Staccato,Piano
32,79,15578,76,60,1,2,12,2,s,pre,0,Staccato,Piano
36,87,17636,76,66,1,2,12,2,s,pre,0,Staccato,Piano
37,89,17852,76,68,1,2,12,2,s,pre,0,Staccato,Piano
38,91,18057,76,80,1,2,12,2,s,pre,0,Staccato,Piano
39,93,18268,76,77,1,2,12,2,s,pre,0,Staccato,Piano
48,111,20161,72,72,1,2,12,2,s,pre,0,Staccato,Piano
49,113,20376,72,65,1,2,12,2,s,pre,0,Staccato,Piano
50,115,20582,74,62,1,2,12,2,s,pre,0,Staccato,Piano
51,117,20790,74,62,1,2,12,2,s,pre,0,Staccato,Piano
53,121,21966,65,48,1,2,12,2,s,pre,0,Staccato,Piano
54,123,22137,65,50,1,2,12,2,s,pre,0,Staccato,Piano
55,125,22361,64,60,1,2,12,2,s,pre,0,Staccato,Piano
56,127,22581,64,62,1,2,12,2,s,pre,0,Staccato,Piano
58,131,23690,67,54,1,2,12,2,s,pre,0,Staccato,Piano
59,133,23920,67,47,1,2,12,2,s,pre,0,Staccato,Piano
60,135,24146,71,38,1,2,12,2,s,pre,0,Staccato,Piano
61,137,24349,71,70,1,2,12,2,s,pre,0,Staccato,Piano
62,139,24561,72,79,1,2,12,2,s,pre,0,Staccato,Piano
63,141,24773,72,81,1,2,12,2,s,pre,0,Staccato,Piano
64,143,24975,73,81,1,2,12,2,s,pre,0,Staccato,Piano
6,27,9175,67,72,1,2,13,1,s,pre,1,Staccato,Piano
7,29,9432,67,66,1,2,13,1,s,pre,1,Staccato,Piano
8,31,9672,67,72,1,2,13,1,s,pre,1,Staccato,Piano
18,51,12196,81,65,1,2,13,1,s,pre,1,Staccato,Piano
19,53,12657,81,70,1,2,13,1,s,pre,1,Staccato,Piano
29,71,15956,77,57,1,2,13,1,s,pre,1,Staccato,Piano
30,73,16206,77,53,1,2,13,1,s,pre,1,Staccato,Piano
31,75,16464,76,43,1,2,13,1,s,pre,1,Staccato,Piano
32,77,16702,76,49,1,2,13,1,s,pre,1,Staccato,Piano
36,85,19225,76,47,1,2,13,1,s,pre,1,Staccato,Piano
37,87,19486,76,55,1,2,13,1,s,pre,1,Staccato,Piano
38,89,19720,76,68,1,2,13,1,s,pre,1,Staccato,Piano
39,91,19965,76,67,1,2,13,1,s,pre,1,Staccato,Piano
48,109,22154,72,50,1,2,13,1,s,pre,1,Staccato,Piano
49,111,22384,72,56,1,2,13,1,s,pre,1,Staccato,Piano
50,113,22625,74,55,1,2,13,1,s,pre,1,Staccato,Piano
51,115,22850,74,57,1,2,13,1,s,pre,1,Staccato,Piano
53,119,24207,65,63,1,2,13,1,s,pre,1,Staccato,Piano
54,121,24448,65,68,1,2,13,1,s,pre,1,Staccato,Piano
55,123,24692,64,62,1,2,13,1,s,pre,1,Staccato,Piano
56,125,24950,64,49,1,2,13,1,s,pre,1,Staccato,Piano
58,129,26314,67,65,1,2,13,1,s,pre,1,Staccato,Piano
59,131,26554,67,67,1,2,13,1,s,pre,1,Staccato,Piano
60,133,26796,71,67,1,2,13,1,s,pre,1,Staccato,Piano
61,135,27018,71,72,1,2,13,1,s,pre,1,Staccato,Piano
62,137,27258,72,71,1,2,13,1,s,pre,1,Staccato,Piano
63,139,27486,72,75,1,2,13,1,s,pre,1,Staccato,Piano
64,141,27724,73,80,1,2,13,1,s,pre,1,Staccato,Piano
65,143,27936,73,89,1,2,13,1,s,pre,1,Staccato,Piano
6,27,9126,67,66,1,2,13,2,s,pre,0,Staccato,Piano
7,29,9364,67,71,1,2,13,2,s,pre,0,Staccato,Piano
8,31,9603,67,78,1,2,13,2,s,pre,0,Staccato,Piano
18,51,12064,81,72,1,2,13,2,s,pre,0,Staccato,Piano
19,53,12301,81,62,1,2,13,2,s,pre,0,Staccato,Piano
20,55,12525,81,71,1,2,13,2,s,pre,0,Staccato,Piano
29,73,15764,77,65,1,2,13,2,s,pre,0,Staccato,Piano
30,75,16000,77,67,1,2,13,2,s,pre,0,Staccato,Piano
31,77,16262,76,42,1,2,13,2,s,pre,0,Staccato,Piano
32,79,16491,76,45,1,2,13,2,s,pre,0,Staccato,Piano
36,87,18850,76,40,1,2,13,2,s,pre,0,Staccato,Piano
37,89,19086,76,49,1,2,13,2,s,pre,0,Staccato,Piano
38,91,19344,76,47,1,2,13,2,s,pre,0,Staccato,Piano
39,93,19576,76,54,1,2,13,2,s,pre,0,Staccato,Piano
48,111,21811,72,60,1,2,13,2,s,pre,0,Staccato,Piano
49,113,22040,72,55,1,2,13,2,s,pre,0,Staccato,Piano
50,115,22259,74,66,1,2,13,2,s,pre,0,Staccato,Piano
51,117,22480,74,68,1,2,13,2,s,pre,0,Staccato,Piano
53,121,23807,65,63,1,2,13,2,s,pre,0,Staccato,Piano
54,123,24046,65,66,1,2,13,2,s,pre,0,Staccato,Piano
55,125,24293,64,49,1,2,13,2,s,pre,0,Staccato,Piano
56,127,24539,64,37,1,2,13,2,s,pre,0,Staccato,Piano
58,131,25907,67,67,1,2,13,2,s,pre,0,Staccato,Piano
59,133,26153,67,69,1,2,13,2,s,pre,0,Staccato,Piano
60,135,26391,71,70,1,2,13,2,s,pre,0,Staccato,Piano
61,137,26621,71,71,1,2,13,2,s,pre,0,Staccato,Piano
62,139,26871,72,75,1,2,13,2,s,pre,0,Staccato,Piano
63,141,27095,72,83,1,2,13,2,s,pre,0,Staccato,Piano
64,143,27341,73,83,1,2,13,2,s,pre,0,Staccato,Piano
65,145,27566,73,86,1,2,13,2,s,pre,0,Staccato,Piano
6,27,9427,67,48,1,2,14,1,s,pre,0,Staccato,Piano
7,29,9710,67,50,1,2,14,1,s,pre,0,Staccato,Piano
8,31,10006,67,56,1,2,14,1,s,pre,0,Staccato,Piano
18,50,13058,81,68,1,2,14,1,s,pre,0,Staccato,Piano
19,53,13349,81,46,1,2,14,1,s,pre,0,Staccato,Piano
20,55,13657,81,53,1,2,14,1,s,pre,0,Staccato,Piano
29,73,17663,77,65,1,2,14,1,s,pre,0,Staccato,Piano
30,75,17958,77,62,1,2,14,1,s,pre,0,Staccato,Piano
31,77,18257,76,56,1,2,14,1,s,pre,0,Staccato,Piano
32,79,18541,76,52,1,2,14,1,s,pre,0,Staccato,Piano
36,87,21291,76,42,1,2,14,1,s,pre,0,Staccato,Piano
37,89,21579,76,48,1,2,14,1,s,pre,0,Staccato,Piano
38,91,21872,76,53,1,2,14,1,s,pre,0,Staccato,Piano
39,93,22165,76,58,1,2,14,1,s,pre,0,Staccato,Piano
48,111,24866,72,66,1,2,14,1,s,pre,0,Staccato,Piano
49,113,25171,72,67,1,2,14,1,s,pre,0,Staccato,Piano
50,115,25462,74,67,1,2,14,1,s,pre,0,Staccato,Piano
51,117,25756,74,54,1,2,14,1,s,pre,0,Staccato,Piano
53,121,27245,65,66,1,2,14,1,s,pre,0,Staccato,Piano
54,123,27535,65,67,1,2,14,1,s,pre,0,Staccato,Piano
55,125,27837,64,66,1,2,14,1,s,pre,0,Staccato,Piano
56,127,28121,64,57,1,2,14,1,s,pre,0,Staccato,Piano
58,131,29636,67,63,1,2,14,1,s,pre,0,Staccato,Piano
59,133,29931,67,55,1,2,14,1,s,pre,0,Staccato,Piano
60,135,30222,71,63,1,2,14,1,s,pre,0,Staccato,Piano
61,137,30505,71,63,1,2,14,1,s,pre,0,Staccato,Piano
62,139,30783,72,80,1,2,14,1,s,pre,0,Staccato,Piano
63,141,31076,72,78,1,2,14,1,s,pre,0,Staccato,Piano
64,143,31376,73,84,1,2,14,1,s,pre,0,Staccato,Piano
65,145,31671,73,75,1,2,14,1,s,pre,0,Staccato,Piano
6,27,9386,67,58,1,2,14,2,s,pre,0,Staccato,Piano
7,29,9698,67,52,1,2,14,2,s,pre,0,Staccato,Piano
8,31,10022,67,55,1,2,14,2,s,pre,0,Staccato,Piano
18,51,13138,81,48,1,2,14,2,s,pre,0,Staccato,Piano
19,53,13446,81,53,1,2,14,2,s,pre,0,Staccato,Piano
20,55,13747,81,49,1,2,14,2,s,pre,0,Staccato,Piano
29,73,17817,77,63,1,2,14,2,s,pre,0,Staccato,Piano
30,75,18114,77,56,1,2,14,2,s,pre,0,Staccato,Piano
31,77,18421,76,51,1,2,14,2,s,pre,0,Staccato,Piano
32,79,18710,76,43,1,2,14,2,s,pre,0,Staccato,Piano
36,87,21462,76,52,1,2,14,2,s,pre,0,Staccato,Piano
37,89,21770,76,53,1,2,14,2,s,pre,0,Staccato,Piano
38,91,22067,76,61,1,2,14,2,s,pre,0,Staccato,Piano
39,93,22368,76,79,1,2,14,2,s,pre,0,Staccato,Piano
48,111,25098,72,72,1,2,14,2,s,pre,0,Staccato,Piano
49,113,25396,72,63,1,2,14,2,s,pre,0,Staccato,Piano
50,115,25695,74,57,1,2,14,2,s,pre,0,Staccato,Piano
51,117,26001,74,60,1,2,14,2,s,pre,0,Staccato,Piano
53,121,27573,65,65,1,2,14,2,s,pre,0,Staccato,Piano
54,123,27858,65,58,1,2,14,2,s,pre,0,Staccato,Piano
55,125,28161,64,59,1,2,14,2,s,pre,0,Staccato,Piano
56,127,28459,64,61,1,2,14,2,s,pre,0,Staccato,Piano
58,131,30053,67,58,1,2,14,2,s,pre,0,Staccato,Piano
59,133,30353,67,57,1,2,14,2,s,pre,0,Staccato,Piano
60,135,30653,71,67,1,2,14,2,s,pre,0,Staccato,Piano
61,137,30937,71,63,1,2,14,2,s,pre,0,Staccato,Piano
62,139,31229,72,70,1,2,14,2,s,pre,0,Staccato,Piano
63,141,31519,72,67,1,2,14,2,s,pre,0,Staccato,Piano
64,143,31814,73,76,1,2,14,2,s,pre,0,Staccato,Piano
65,145,32095,73,78,1,2,14,2,s,pre,0,Staccato,Piano
6,27,11164,67,50,1,2,15,1,s,pre,0,Staccato,Piano
7,29,11434,67,61,1,2,15,1,s,pre,0,Staccato,Piano
8,31,11701,67,72,1,2,15,1,s,pre,0,Staccato,Piano
18,50,14475,81,68,1,2,15,1,s,pre,0,Staccato,Piano
19,53,14748,81,68,1,2,15,1,s,pre,0,Staccato,Piano
20,55,15007,81,78,1,2,15,1,s,pre,0,Staccato,Piano
29,73,18668,77,70,1,2,15,1,s,pre,0,Staccato,Piano
30,75,18929,77,74,1,2,15,1,s,pre,0,Staccato,Piano
31,77,19212,76,62,1,2,15,1,s,pre,0,Staccato,Piano
32,79,19479,76,62,1,2,15,1,s,pre,0,Staccato,Piano
36,87,22082,76,46,1,2,15,1,s,pre,0,Staccato,Piano
37,89,22353,76,48,1,2,15,1,s,pre,0,Staccato,Piano
38,91,22626,76,63,1,2,15,1,s,pre,0,Staccato,Piano
39,93,22900,76,68,1,2,15,1,s,pre,0,Staccato,Piano
48,111,25368,72,72,1,2,15,1,s,pre,0,Staccato,Piano
49,113,25629,72,74,1,2,15,1,s,pre,0,Staccato,Piano
50,115,25903,74,70,1,2,15,1,s,pre,0,Staccato,Piano
51,117,26172,74,63,1,2,15,1,s,pre,0,Staccato,Piano
53,121,27545,65,67,1,2,15,1,s,pre,0,Staccato,Piano
54,123,27819,65,63,1,2,15,1,s,pre,0,Staccato,Piano
55,125,28104,64,48,1,2,15,1,s,pre,0,Staccato,Piano
56,127,28371,64,49,1,2,15,1,s,pre,0,Staccato,Piano
58,131,29814,67,51,1,2,15,1,s,pre,0,Staccato,Piano
59,133,30078,67,55,1,2,15,1,s,pre,0,Staccato,Piano
60,135,30344,71,58,1,2,15,1,s,pre,0,Staccato,Piano
61,137,30600,71,60,1,2,15,1,s,pre,0,Staccato,Piano
62,139,30868,72,74,1,2,15,1,s,pre,0,Staccato,Piano
63,141,31142,72,75,1,2,15,1,s,pre,0,Staccato,Piano
64,143,31408,73,77,1,2,15,1,s,pre,0,Staccato,Piano
65,145,31668,73,72,1,2,15,1,s,pre,0,Staccato,Piano
6,26,9334,67,54,1,2,15,2,s,pre,0,Staccato,Piano
7,29,9603,67,58,1,2,15,2,s,pre,0,Staccato,Piano
8,31,9873,67,70,1,2,15,2,s,pre,0,Staccato,Piano
18,50,12583,81,67,1,2,15,2,s,pre,0,Staccato,Piano
19,53,12859,81,71,1,2,15,2,s,pre,0,Staccato,Piano
20,55,13108,81,83,1,2,15,2,s,pre,0,Staccato,Piano
29,73,16657,77,70,1,2,15,2,s,pre,0,Staccato,Piano
30,75,16921,77,70,1,2,15,2,s,pre,0,Staccato,Piano
31,77,17198,76,62,1,2,15,2,s,pre,0,Staccato,Piano
32,79,17447,76,58,1,2,15,2,s,pre,0,Staccato,Piano
36,87,19986,76,44,1,2,15,2,s,pre,0,Staccato,Piano
37,89,20245,76,47,1,2,15,2,s,pre,0,Staccato,Piano
38,91,20511,76,58,1,2,15,2,s,pre,0,Staccato,Piano
39,93,20771,76,63,1,2,15,2,s,pre,0,Staccato,Piano
48,111,23181,72,70,1,2,15,2,s,pre,0,Staccato,Piano
49,113,23427,72,69,1,2,15,2,s,pre,0,Staccato,Piano
50,115,23688,74,70,1,2,15,2,s,pre,0,Staccato,Piano
51,117,23947,74,62,1,2,15,2,s,pre,0,Staccato,Piano
53,121,25352,65,67,1,2,15,2,s,pre,0,Staccato,Piano
54,123,25613,65,63,1,2,15,2,s,pre,0,Staccato,Piano
55,125,25886,64,54,1,2,15,2,s,pre,0,Staccato,Piano
56,127,26140,64,60,1,2,15,2,s,pre,0,Staccato,Piano
58,131,27559,67,57,1,2,15,2,s,pre,0,Staccato,Piano
59,133,27819,67,58,1,2,15,2,s,pre,0,Staccato,Piano
60,135,28094,71,58,1,2,15,2,s,pre,0,Staccato,Piano
61,137,28344,71,64,1,2,15,2,s,pre,0,Staccato,Piano
62,139,28618,72,70,1,2,15,2,s,pre,0,Staccato,Piano
63,141,28869,72,72,1,2,15,2,s,pre,0,Staccato,Piano
64,143,29126,73,78,1,2,15,2,s,pre,0,Staccato,Piano
65,145,29382,73,80,1,2,15,2,s,pre,0,Staccato,Piano
6,27,12352,67,54,1,2,16,1,s,pre,1,Staccato,Piano
7,29,12674,67,49,1,2,16,1,s,pre,1,Staccato,Piano
8,31,12983,67,54,1,2,16,1,s,pre,1,Staccato,Piano
18,51,16789,81,49,1,2,16,1,s,pre,1,Staccato,Piano
19,53,17107,81,55,1,2,16,1,s,pre,1,Staccato,Piano
20,55,17413,81,63,1,2,16,1,s,pre,1,Staccato,Piano
29,73,21551,77,58,1,2,16,1,s,pre,1,Staccato,Piano
30,75,21876,77,62,1,2,16,1,s,pre,1,Staccato,Piano
31,77,22210,76,43,1,2,16,1,s,pre,1,Staccato,Piano
32,79,22514,76,50,1,2,16,1,s,pre,1,Staccato,Piano
36,87,25551,76,55,1,2,16,1,s,pre,1,Staccato,Piano
37,89,25881,76,46,1,2,16,1,s,pre,1,Staccato,Piano
38,91,26187,76,50,1,2,16,1,s,pre,1,Staccato,Piano
39,93,26496,76,57,1,2,16,1,s,pre,1,Staccato,Piano
48,111,29444,72,63,1,2,16,1,s,pre,1,Staccato,Piano
49,113,29771,72,57,1,2,16,1,s,pre,1,Staccato,Piano
50,115,30095,74,49,1,2,16,1,s,pre,1,Staccato,Piano
51,117,30406,74,54,1,2,16,1,s,pre,1,Staccato,Piano
53,121,32034,65,59,1,2,16,1,s,pre,1,Staccato,Piano
54,123,32381,65,46,1,2,16,1,s,pre,1,Staccato,Piano
55,125,33002,64,44,1,2,16,1,s,pre,1,Staccato,Piano
58,129,34963,67,69,1,2,16,1,s,pre,1,Staccato,Piano
59,131,35261,67,67,1,2,16,1,s,pre,1,Staccato,Piano
60,133,35589,71,63,1,2,16,1,s,pre,1,Staccato,Piano
61,135,35897,71,70,1,2,16,1,s,pre,1,Staccato,Piano
62,137,36219,72,71,1,2,16,1,s,pre,1,Staccato,Piano
63,139,36543,72,76,1,2,16,1,s,pre,1,Staccato,Piano
64,141,36864,73,69,1,2,16,1,s,pre,1,Staccato,Piano
65,143,37182,73,73,1,2,16,1,s,pre,1,Staccato,Piano
6,27,10489,67,62,1,2,16,2,s,pre,0,Staccato,Piano
7,29,10806,67,58,1,2,16,2,s,pre,0,Staccato,Piano
8,31,11118,67,52,1,2,16,2,s,pre,0,Staccato,Piano
18,51,14354,81,53,1,2,16,2,s,pre,0,Staccato,Piano
19,53,14671,81,57,1,2,16,2,s,pre,0,Staccato,Piano
20,55,14979,81,61,1,2,16,2,s,pre,0,Staccato,Piano
29,73,19338,77,63,1,2,16,2,s,pre,0,Staccato,Piano
30,75,19667,77,62,1,2,16,2,s,pre,0,Staccato,Piano
31,77,20006,76,52,1,2,16,2,s,pre,0,Staccato,Piano
32,79,20314,76,54,1,2,16,2,s,pre,0,Staccato,Piano
36,86,23348,76,55,1,2,16,2,s,pre,0,Staccato,Piano
37,89,23669,76,65,1,2,16,2,s,pre,0,Staccato,Piano
38,91,23990,76,65,1,2,16,2,s,pre,0,Staccato,Piano
39,93,24302,76,72,1,2,16,2,s,pre,0,Staccato,Piano
48,111,27259,72,67,1,2,16,2,s,pre,0,Staccato,Piano
49,113,27596,72,59,1,2,16,2,s,pre,0,Staccato,Piano
50,115,27908,74,61,1,2,16,2,s,pre,0,Staccato,Piano
51,117,28216,74,60,1,2,16,2,s,pre,0,Staccato,Piano
53,121,29897,65,49,1,2,16,2,s,pre,0,Staccato,Piano
54,123,30206,65,62,1,2,16,2,s,pre,0,Staccato,Piano
55,125,30542,64,50,1,2,16,2,s,pre,0,Staccato,Piano
56,127,30856,64,57,1,2,16,2,s,pre,0,Staccato,Piano
58,131,32490,67,51,1,2,16,2,s,pre,0,Staccato,Piano
59,133,32802,67,57,1,2,16,2,s,pre,0,Staccato,Piano
60,135,33138,71,58,1,2,16,2,s,pre,0,Staccato,Piano
61,137,33447,71,65,1,2,16,2,s,pre,0,Staccato,Piano
62,139,33780,72,65,1,2,16,2,s,pre,0,Staccato,Piano
63,141,34090,72,69,1,2,16,2,s,pre,0,Staccato,Piano
64,143,34418,73,67,1,2,16,2,s,pre,0,Staccato,Piano
65,145,34730,73,72,1,2,16,2,s,pre,0,Staccato,Piano
6,27,10058,67,60,1,2,17,1,s,pre,0,Staccato,Piano
7,29,10365,67,62,1,2,17,1,s,pre,0,Staccato,Piano
8,31,10661,67,65,1,2,17,1,s,pre,0,Staccato,Piano
18,51,13747,81,44,1,2,17,1,s,pre,0,Staccato,Piano
19,53,14024,81,58,1,2,17,1,s,pre,0,Staccato,Piano
20,55,14294,81,61,1,2,17,1,s,pre,0,Staccato,Piano
29,73,18310,77,51,1,2,17,1,s,pre,0,Staccato,Piano
30,75,18586,77,63,1,2,17,1,s,pre,0,Staccato,Piano
31,77,18884,76,51,1,2,17,1,s,pre,0,Staccato,Piano
32,79,19163,76,54,1,2,17,1,s,pre,0,Staccato,Piano
36,87,22028,76,37,1,2,17,1,s,pre,0,Staccato,Piano
37,89,22317,76,53,1,2,17,1,s,pre,0,Staccato,Piano
38,91,22609,76,64,1,2,17,1,s,pre,0,Staccato,Piano
39,93,22900,76,51,1,2,17,1,s,pre,0,Staccato,Piano
48,111,25553,72,68,1,2,17,1,s,pre,0,Staccato,Piano
49,113,25827,72,62,1,2,17,1,s,pre,0,Staccato,Piano
50,115,26117,74,65,1,2,17,1,s,pre,0,Staccato,Piano
51,117,26415,74,55,1,2,17,1,s,pre,0,Staccato,Piano
53,121,28007,65,53,1,2,17,1,s,pre,0,Staccato,Piano
54,123,28290,65,62,1,2,17,1,s,pre,0,Staccato,Piano
55,125,28585,64,49,1,2,17,1,s,pre,0,Staccato,Piano
56,127,28879,64,57,1,2,17,1,s,pre,0,Staccato,Piano
58,131,30466,67,55,1,2,17,1,s,pre,0,Staccato,Piano
59,133,30765,67,58,1,2,17,1,s,pre,0,Staccato,Piano
60,135,31079,71,54,1,2,17,1,s,pre,0,Staccato,Piano
61,137,31358,71,58,1,2,17,1,s,pre,0,Staccato,Piano
62,139,31664,72,57,1,2,17,1,s,pre,0,Staccato,Piano
63,141,31941,72,63,1,2,17,1,s,pre,0,Staccato,Piano
