RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error,KOT,Interval,Subcomponent1,Subcomponent2
39,95,22556,76,71,1,2,11,1,s,pre,1,-182,38,Staccato,Piano
49,115,25097,72,72,1,2,11,1,s,pre,1,-207,48,Staccato,Piano
50,117,25328,74,68,1,2,11,1,s,pre,1,-198,49,Staccato,Piano
51,119,25579,74,66,1,2,11,1,s,pre,1,-214,50,Staccato,Piano
54,125,27178,65,59,1,2,11,1,s,pre,1,-194,53,Staccato,Piano
55,127,27427,64,51,1,2,11,1,s,pre,1,-202,54,Staccato,Piano
56,129,27662,64,47,1,2,11,1,s,pre,1,-187,55,Staccato,Piano
59,135,29198,67,73,1,2,11,1,s,pre,1,-174,58,Staccato,Piano
60,137,29428,71,82,1,2,11,1,s,pre,1,-171,59,Staccato,Piano
61,139,29664,71,79,1,2,11,1,s,pre,1,-147,60,Staccato,Piano
62,141,29916,72,69,1,2,11,1,s,pre,1,-176,61,Staccato,Piano
63,143,30152,72,74,1,2,11,1,s,pre,1,-141,62,Staccato,Piano
64,145,30393,73,94,1,2,11,1,s,pre,1,-154,63,Staccato,Piano
65,147,30636,73,104,1,2,11,1,s,pre,1,-149,64,Staccato,Piano
7,29,9530,67,37,1,2,11,2,s,pre,1,-237,6,Staccato,Piano
8,31,9795,67,59,1,2,11,2,s,pre,1,-198,7,Staccato,Piano
19,53,12725,81,63,1,2,11,2,s,pre,1,-179,18,Staccato,Piano
20,55,12969,81,62,1,2,11,2,s,pre,1,-138,19,Staccato,Piano
30,75,16717,77,67,1,2,11,2,s,pre,1,-217,29,Staccato,Piano
31,77,16973,76,54,1,2,11,2,s,pre,1,-210,30,Staccato,Piano
32,79,17225,76,63,1,2,11,2,s,pre,1,-196,31,Staccato,Piano
37,89,19999,76,52,1,2,11,2,s,pre,1,-164,36,Staccato,Piano
38,91,20250,76,64,1,2,11,2,s,pre,1,-117,37,Staccato,Piano
39,93,20491,76,68,1,2,11,2,s,pre,1,-112,38,Staccato,Piano
49,113,23079,72,72,1,2,11,2,s,pre,1,-214,48,Staccato,Piano
50,115,23325,74,68,1,2,11,2,s,pre,1,-186,49,Staccato,Piano
51,117,23583,74,63,1,2,11,2,s,pre,1,-192,50,Staccato,Piano
54,123,25273,65,58,1,2,11,2,s,pre,1,-202,53,Staccato,Piano
55,125,25538,64,43,1,2,11,2,s,pre,1,-200,54,Staccato,Piano
56,127,25805,64,40,1,2,11,2,s,pre,1,-208,55,Staccato,Piano
61,135,27933,71,46,1,2,11,2,s,pre,1,-203,60,Staccato,Piano
62,137,28169,72,60,1,2,11,2,s,pre,1,-187,61,Staccato,Piano
63,139,28409,72,68,1,2,11,2,s,pre,1,-186,62,Staccato,Piano
64,141,28650,73,87,1,2,11,2,s,pre,1,-167,63,Staccato,Piano
65,143,28895,73,100,1,2,11,2,s,pre,1,-166,64,Staccato,Piano
19,51,12866,81,67,1,2,12,1,s,pre,1,-239,18,Staccato,Piano
20,53,13126,81,71,1,2,12,1,s,pre,1,-228,19,Staccato,Piano
30,73,17043,77,60,1,2,12,1,s,pre,1,-201,29,Staccato,Piano
31,75,17307,76,60,1,2,12,1,s,pre,1,-212,30,Staccato,Piano
32,77,17575,76,60,1,2,12,1,s,pre,1,-217,31,Staccato,Piano
37,87,20467,76,71,1,2,12,1,s,pre,1,-221,36,Staccato,Piano
38,89,20733,76,88,1,2,12,1,s,pre,1,-204,37,Staccato,Piano
39,91,20993,76,95,1,2,12,1,s,pre,1,-175,38,Staccato,Piano
49,111,23694,72,70,1,2,12,1,s,pre,1,-229,48,Staccato,Piano
50,113,23967,74,67,1,2,12,1,s,pre,1,-241,49,Staccato,Piano
51,115,24218,74,65,1,2,12,1,s,pre,1,-219,50,Staccato,Piano
54,121,25887,65,62,1,2,12,1,s,pre,1,-231,53,Staccato,Piano
55,123,26174,64,54,1,2,12,1,s,pre,1,-248,54,Staccato,Piano
56,125,26441,64,62,1,2,12,1,s,pre,1,-228,55,Staccato,Piano
59,131,28100,67,75,1,2,12,1,s,pre,1,-214,58,Staccato,Piano
60,133,28374,71,74,1,2,12,1,s,pre,1,-234,59,Staccato,Piano
61,135,28637,71,86,1,2,12,1,s,pre,1,-231,60,Staccato,Piano
62,137,28894,72,91,1,2,12,1,s,pre,1,-198,61,Staccato,Piano
63,139,29156,72,100,1,2,12,1,s,pre,1,-174,62,Staccato,Piano
64,141,29428,73,101,1,2,12,1,s,pre,1,-195,63,Staccato,Piano
65,143,29691,73,103,1,2,12,1,s,pre,1,-166,64,Staccato,Piano
7,29,9227,67,57,1,2,12,2,s,pre,0,-190,6,Staccato,Piano
8,31,9439,67,70,1,2,12,2,s,pre,0,-173,7,Staccato,Piano
19,53,11834,81,69,1,2,12,2,s,pre,0,-181,18,Staccato,Piano
20,55,12050,81,69,1,2,12,2,s,pre,0,-184,19,Staccato,Piano
30,75,15135,77,58,1,2,12,2,s,pre,0,-155,29,Staccato,Piano
31,77,15367,76,60,1,2,12,2,s,pre,0,-176,30,Staccato,Piano
32,79,15578,76,60,1,2,12,2,s,pre,0,-169,31,Staccato,Piano
37,89,17852,76,68,1,2,12,2,s,pre,0,-177,36,Staccato,Piano
38,91,18057,76,80,1,2,12,2,s,pre,0,-172,37,Staccato,Piano
39,93,18268,76,77,1,2,12,2,s,pre,0,-156,38,Staccato,Piano
49,113,20376,72,65,1,2,12,2,s,pre,0,-181,48,Staccato,Piano
50,115,20582,74,62,1,2,12,2,s,pre,0,-169,49,Staccato,Piano
51,117,20790,74,62,1,2,12,2,s,pre,0,-171,50,Staccato,Piano
54,123,22137,65,50,1,2,12,2,s,pre,0,-121,53,Staccato,Piano
55,125,22361,64,60,1,2,12,2,s,pre,0,-128,54,Staccato,Piano
56,127,22581,64,62,1,2,12,2,s,pre,0,-178,55,Staccato,Piano
59,133,23920,67,47,1,2,12,2,s,pre,0,-191,58,Staccato,Piano
60,135,24146,71,38,1,2,12,2,s,pre,0,-173,59,Staccato,Piano
61,137,24349,71,70,1,2,12,2,s,pre,0,-158,60,Staccato,Piano
62,139,24561,72,79,1,2,12,2,s,pre,0,-179,61,Staccato,Piano
63,141,24773,72,81,1,2,12,2,s,pre,0,-157,62,Staccato,Piano
64,143,24975,73,81,1,2,12,2,s,pre,0,-168,63,Staccato,Piano
65,145,25184,73,98,1,2,12,2,s,pre,0,-173,64,Staccato,Piano
7,29,9432,67,66,1,2,13,1,s,pre,1,-222,6,Staccato,Piano
8,31,9672,67,72,1,2,13,1,s,pre,1,-204,7,Staccato,Piano
30,73,16206,77,53,1,2,13,1,s,pre,1,-214,29,Staccato,Piano
31,75,16464,76,43,1,2,13,1,s,pre,1,-218,30,Staccato,Piano
32,77,16702,76,49,1,2,13,1,s,pre,1,-184,31,Staccato,Piano
37,87,19486,76,55,1,2,13,1,s,pre,1,-202,36,Staccato,Piano
38,89,19720,76,68,1,2,13,1,s,pre,1,-186,37,Staccato,Piano
39,91,19965,76,67,1,2,13,1,s,pre,1,-201,38,Staccato,Piano
49,111,22384,72,56,1,2,13,1,s,pre,1,-184,48,Staccato,Piano
50,113,22625,74,55,1,2,13,1,s,pre,1,-205,49,Staccato,Piano
51,115,22850,74,57,1,2,13,1,s,pre,1,-184,50,Staccato,Piano
54,121,24448,65,68,1,2,13,1,s,pre,1,-204,53,Staccato,Piano
55,123,24692,64,62,1,2,13,1,s,pre,1,-202,54,Staccato,Piano
56,125,24950,64,49,1,2,13,1,s,pre,1,-222,55,Staccato,Piano
59,131,26554,67,67,1,2,13,1,s,pre,1,-208,58,Staccato,Piano
60,133,26796,71,67,1,2,13,1,s,pre,1,-207,59,Staccato,Piano
61,135,27018,71,72,1,2,13,1,s,pre,1,-189,60,Staccato,Piano
62,137,27258,72,71,1,2,13,1,s,pre,1,-206,61,Staccato,Piano
63,139,27486,72,75,1,2,13,1,s,pre,1,-192,62,Staccato,Piano
64,141,27724,73,80,1,2,13,1,s,pre,1,-206,63,Staccato,Piano
65,143,27936,73,89,1,2,13,1,s,pre,1,-180,64,Staccato,Piano
7,29,9364,67,71,1,2,13,2,s,pre,0,-199,6,Staccato,Piano
8,31,9603,67,78,1,2,13,2,s,pre,0,-205,7,Staccato,Piano
19,53,12301,81,62,1,2,13,2,s,pre,0,-196,18,Staccato,Piano
20,55,12525,81,71,1,2,13,2,s,pre,0,-192,19,Staccato,Piano
30,75,16000,77,67,1,2,13,2,s,pre,0,-201,29,Staccato,Piano
31,77,16262,76,42,1,2,13,2,s,pre,0,-225,30,Staccato,Piano
32,79,16491,76,45,1,2,13,2,s,pre,0,-172,31,Staccato,Piano
37,89,19086,76,49,1,2,13,2,s,pre,0,-185,36,Staccato,Piano
38,91,19344,76,47,1,2,13,2,s,pre,0,-204,37,Staccato,Piano
39,93,19576,76,54,1,2,13,2,s,pre,0,-178,38,Staccato,Piano
49,113,22040,72,55,1,2,13,2,s,pre,0,-194,48,Staccato,Piano
50,115,22259,74,66,1,2,13,2,s,pre,0,-181,49,Staccato,Piano
51,117,22480,74,68,1,2,13,2,s,pre,0,-187,50,Staccato,Piano
54,123,24046,65,66,1,2,13,2,s,pre,0,-204,53,Staccato,Piano
55,125,24293,64,49,1,2,13,2,s,pre,0,-211,54,Staccato,Piano
56,127,24539,64,37,1,2,13,2,s,pre,0,-202,55,Staccato,Piano
59,133,26153,67,69,1,2,13,2,s,pre,0,-206,58,Staccato,Piano
60,135,26391,71,70,1,2,13,2,s,pre,0,-200,59,Staccato,Piano
61,137,26621,71,71,1,2,13,2,s,pre,0,-196,60,Staccato,Piano
62,139,26871,72,75,1,2,13,2,s,pre,0,-208,61,Staccato,Piano
63,141,27095,72,83,1,2,13,2,s,pre,0,-189,62,Staccato,Piano
64,143,27341,73,83,1,2,13,2,s,pre,0,-205,63,Staccato,Piano
65,145,27566,73,86,1,2,13,2,s,pre,0,-190,64,Staccato,Piano
7,29,9710,67,50,1,2,14,1,s,pre,0,-239,6,Staccato,Piano
8,31,10006,67,56,1,2,14,1,s,pre,0,-252,7,Staccato,Piano
19,53,13349,81,46,1,2,14,1,s,pre,0,-252,18,Staccato,Piano
20,55,13657,81,53,1,2,14,1,s,pre,0,-250,19,Staccato,Piano
30,75,17958,77,62,1,2,14,1,s,pre,0,-247,29,Staccato,Piano
31,77,18257,76,56,1,2,14,1,s,pre,0,-241,30,Staccato,Piano
32,79,18541,76,52,1,2,14,1,s,pre,0,-229,31,Staccato,Piano
37,89,21579,76,48,1,2,14,1,s,pre,0,-233,36,Staccato,Piano
38,91,21872,76,53,1,2,14,1,s,pre,0,-233,37,Staccato,Piano
39,93,22165,76,58,1,2,14,1,s,pre,0,-236,38,Staccato,Piano
49,113,25171,72,67,1,2,14,1,s,pre,0,-239,48,Staccato,Piano
50,115,25462,74,67,1,2,14,1,s,pre,0,-228,49,Staccato,Piano
51,117,25756,74,54,1,2,14,1,s,pre,0,-226,50,Staccato,Piano
54,123,27535,65,67,1,2,14,1,s,pre,0,-212,53,Staccato,Piano
55,125,27837,64,66,1,2,14,1,s,pre,0,-218,54,Staccato,Piano
56,127,28121,64,57,1,2,14,1,s,pre,0,-219,55,Staccato,Piano
59,133,29931,67,55,1,2,14,1,s,pre,0,-248,58,Staccato,Piano
60,135,30222,71,63,1,2,14,1,s,pre,0,-237,59,Staccato,Piano
61,137,30505,71,63,1,2,14,1,s,pre,0,-213,60,Staccato,Piano
62,139,30783,72,80,1,2,14,1,s,pre,0,-205,61,Staccato,Piano
63,141,31076,72,78,1,2,14,1,s,pre,0,-202,62,Staccato,Piano
64,143,31376,73,84,1,2,14,1,s,pre,0,-202,63,Staccato,Piano
65,145,31671,73,75,1,2,14,1,s,pre,0,-206,64,Staccato,Piano
7,29,9698,67,52,1,2,14,2,s,pre,0,-264,6,Staccato,Piano
8,31,10022,67,55,1,2,14,2,s,pre,0,-279,7,Staccato,Piano
19,53,13446,81,53,1,2,14,2,s,pre,0,-247,18,Staccato,Piano
20,55,13747,81,49,1,2,14,2,s,pre,0,-237,19,Staccato,Piano
30,75,18114,77,56,1,2,14,2,s,pre,0,-224,29,Staccato,Piano
31,77,18421,76,51,1,2,14,2,s,pre,0,-232,30,Staccato,Piano
32,79,18710,76,43,1,2,14,2,s,pre,0,-223,31,Staccato,Piano
37,89,21770,76,53,1,2,14,2,s,pre,0,-216,36,Staccato,Piano
38,91,22067,76,61,1,2,14,2,s,pre,0,-211,37,Staccato,Piano
39,93,22368,76,79,1,2,14,2,s,pre,0,-215,38,Staccato,Piano
49,113,25396,72,63,1,2,14,2,s,pre,0,-207,48,Staccato,Piano
50,115,25695,74,57,1,2,14,2,s,pre,0,-215,49,Staccato,Piano
51,117,26001,74,60,1,2,14,2,s,pre,0,-224,50,Staccato,Piano
54,123,27858,65,58,1,2,14,2,s,pre,0,-195,53,Staccato,Piano
55,125,28161,64,59,1,2,14,2,s,pre,0,-209,54,Staccato,Piano
56,127,28459,64,61,1,2,14,2,s,pre,0,-227,55,Staccato,Piano
59,133,30353,67,57,1,2,14,2,s,pre,0,-251,58,Staccato,Piano
60,135,30653,71,67,1,2,14,2,s,pre,0,-240,59,Staccato,Piano
61,137,30937,71,63,1,2,14,2,s,pre,0,-188,60,Staccato,Piano
62,139,31229,72,70,1,2,14,2,s,pre,0,-203,61,Staccato,Piano
63,141,31519,72,67,1,2,14,2,s,pre,0,-191,62,Staccato,Piano
64,143,31814,73,76,1,2,14,2,s,pre,0,-192,63,Staccato,Piano
65,145,32095,73,78,1,2,14,2,s,pre,0,-193,64,Staccato,Piano
7,29,11434,67,61,1,2,15,1,s,pre,0,-223,6,Staccato,Piano
8,31,11701,67,72,1,2,15,1,s,pre,0,-198,7,Staccato,Piano
19,53,14748,81,68,1,2,15,1,s,pre,0,-227,18,Staccato,Piano
20,55,15007,81,78,1,2,15,1,s,pre,0,-195,19,Staccato,Piano
30,75,18929,77,74,1,2,15,1,s,pre,0,-202,29,Staccato,Piano
31,77,19212,76,62,1,2,15,1,s,pre,0,-199,30,Staccato,Piano
32,79,19479,76,62,1,2,15,1,s,pre,0,-182,31,Staccato,Piano
37,89,22353,76,48,1,2,15,1,s,pre,0,-207,36,Staccato,Piano
38,91,22626,76,63,1,2,15,1,s,pre,0,-201,37,Staccato,Piano
39,93,22900,76,68,1,2,15,1,s,pre,0,-187,38,Staccato,Piano
49,113,25629,72,74,1,2,15,1,s,pre,0,-207,48,Staccato,Piano
50,115,25903,74,70,1,2,15,1,s,pre,0,-194,49,Staccato,Piano
51,117,26172,74,63,1,2,15,1,s,pre,0,-187,50,Staccato,Piano
54,123,27819,65,63,1,2,15,1,s,pre,0,-223,53,Staccato,Piano
55,125,28104,64,48,1,2,15,1,s,pre,0,-224,54,Staccato,Piano
56,127,28371,64,49,1,2,15,1,s,pre,0,-203,55,Staccato,Piano
59,133,30078,67,55,1,2,15,1,s,pre,0,-206,58,Staccato,Piano
60,135,30344,71,58,1,2,15,1,s,pre,0,-206,59,Staccato,Piano
61,137,30600,71,60,1,2,15,1,s,pre,0,-195,60,Staccato,Piano
62,139,30868,72,74,1,2,15,1,s,pre,0,-209,61,Staccato,Piano
63,141,31142,72,75,1,2,15,1,s,pre,0,-188,62,Staccato,Piano
64,143,31408,73,77,1,2,15,1,s,pre,0,-212,63,Staccato,Piano
65,145,31668,73,72,1,2,15,1,s,pre,0,-175,64,Staccato,Piano
7,29,9603,67,58,1,2,15,2,s,pre,0,-201,6,Staccato,Piano
8,31,9873,67,70,1,2,15,2,s,pre,0,-191,7,Staccato,Piano
19,53,12859,81,71,1,2,15,2,s,pre,0,-234,18,Staccato,Piano
20,55,13108,81,83,1,2,15,2,s,pre,0,-174,19,Staccato,Piano
30,75,16921,77,70,1,2,15,2,s,pre,0,-213,29,Staccato,Piano
31,77,17198,76,62,1,2,15,2,s,pre,0,-201,30,Staccato,Piano
32,79,17447,76,58,1,2,15,2,s,pre,0,-171,31,Staccato,Piano
37,89,20245,76,47,1,2,15,2,s,pre,0,-203,36,Staccato,Piano
38,91,20511,76,58,1,2,15,2,s,pre,0,-205,37,Staccato,Piano
39,93,20771,76,63,1,2,15,2,s,pre,0,-197,38,Staccato,Piano
49,113,23427,72,69,1,2,15,2,s,pre,0,-176,48,Staccato,Piano
50,115,23688,74,70,1,2,15,2,s,pre,0,-172,49,Staccato,Piano
51,117,23947,74,62,1,2,15,2,s,pre,0,-175,50,Staccato,Piano
54,123,25613,65,63,1,2,15,2,s,pre,0,-214,53,Staccato,Piano
55,125,25886,64,54,1,2,15,2,s,pre,0,-222,54,Staccato,Piano
56,127,26140,64,60,1,2,15,2,s,pre,0,-191,55,Staccato,Piano
59,133,27819,67,58,1,2,15,2,s,pre,0,-182,58,Staccato,Piano
60,135,28094,71,58,1,2,15,2,s,pre,0,-206,59,Staccato,Piano
61,137,28344,71,64,1,2,15,2,s,pre,0,-188,60,Staccato,Piano
62,139,28618,72,70,1,2,15,2,s,pre,0,-227,61,Staccato,Piano
63,141,28869,72,72,1,2,15,2,s,pre,0,-179,62,Staccato,Piano
64,143,29126,73,78,1,2,15,2,s,pre,0,-167,63,Staccato,Piano
65,145,29382,73,80,1,2,15,2,s,pre,0,-170,64,Staccato,Piano
7,29,12674,67,49,1,2,16,1,s,pre,1,-275,6,Staccato,Piano
8,31,12983,67,54,1,2,16,1,s,pre,1,-257,7,Staccato,Piano
19,53,17107,81,55,1,2,16,1,s,pre,1,-266,18,Staccato,Piano
20,55,17413,81,63,1,2,16,1,s,pre,1,-233,19,Staccato,Piano
30,75,21876,77,62,1,2,16,1,s,pre,1,-279,29,Staccato,Piano
31,77,22210,76,43,1,2,16,1,s,pre,1,-292,30,Staccato,Piano
32,79,22514,76,50,1,2,16,1,s,pre,1,-243,31,Staccato,Piano
37,89,25881,76,46,1,2,16,1,s,pre,1,-277,36,Staccato,Piano
38,91,26187,76,50,1,2,16,1,s,pre,1,-242,37,Staccato,Piano
39,93,26496,76,57,1,2,16,1,s,pre,1,-245,38,Staccato,Piano
49,113,29771,72,57,1,2,16,1,s,pre,1,-286,48,Staccato,Piano
50,115,30095,74,49,1,2,16,1,s,pre,1,-270,49,Staccato,Piano
51,117,30406,74,54,1,2,16,1,s,pre,1,-257,50,Staccato,Piano
54,123,32381,65,46,1,2,16,1,s,pre,1,-283,53,Staccato,Piano
59,131,35261,67,67,1,2,16,1,s,pre,1,-248,58,Staccato,Piano
60,133,35589,71,63,1,2,16,1,s,pre,1,-286,59,Staccato,Piano
61,135,35897,71,70,1,2,16,1,s,pre,1,-261,60,Staccato,Piano
62,137,36219,72,71,1,2,16,1,s,pre,1,-271,61,Staccato,Piano
63,139,36543,72,76,1,2,16,1,s,pre,1,-250,62,Staccato,Piano
64,141,36864,73,69,1,2,16,1,s,pre,1,-257,63,Staccato,Piano
65,143,37182,73,73,1,2,16,1,s,pre,1,-219,64,Staccato,Piano
7,29,10806,67,58,1,2,16,2,s,pre,0,-272,6,Staccato,Piano
8,31,11118,67,52,1,2,16,2,s,pre,0,-251,7,Staccato,Piano
19,53,14671,81,57,1,2,16,2,s,pre,0,-252,18,Staccato,Piano
20,55,14979,81,61,1,2,16,2,s,pre,0,-253,19,Staccato,Piano
30,75,19667,77,62,1,2,16,2,s,pre,0,-275,29,Staccato,Piano
31,77,20006,76,52,1,2,16,2,s,pre,0,-286,30,Staccato,Piano
32,79,20314,76,54,1,2,16,2,s,pre,0,-242,31,Staccato,Piano
37,89,23669,76,65,1,2,16,2,s,pre,0,-269,36,Staccato,Piano
38,91,23990,76,65,1,2,16,2,s,pre,0,-270,37,Staccato,Piano
39,93,24302,76,72,1,2,16,2,s,pre,0,-228,38,Staccato,Piano
49,113,27596,72,59,1,2,16,2,s,pre,0,-294,48,Staccato,Piano
50,115,27908,74,61,1,2,16,2,s,pre,0,-266,49,Staccato,Piano
51,117,28216,74,60,1,2,16,2,s,pre,0,-255,50,Staccato,Piano
54,123,30206,65,62,1,2,16,2,s,pre,0,-262,53,Staccato,Piano
55,125,30542,64,50,1,2,16,2,s,pre,0,-278,54,Staccato,Piano
56,127,30856,64,57,1,2,16,2,s,pre,0,-254,55,Staccato,Piano
59,133,32802,67,57,1,2,16,2,s,pre,0,-242,58,Staccato,Piano
60,135,33138,71,58,1,2,16,2,s,pre,0,-295,59,Staccato,Piano
61,137,33447,71,65,1,2,16,2,s,pre,0,-261,60,Staccato,Piano
62,139,33780,72,65,1,2,16,2,s,pre,0,-287,61,Staccato,Piano
63,141,34090,72,69,1,2,16,2,s,pre,0,-234,62,Staccato,Piano
64,143,34418,73,67,1,2,16,2,s,pre,0,-262,63,Staccato,Piano
65,145,34730,73,72,1,2,16,2,s,pre,0,-222,64,Staccato,Piano
7,29,10365,67,62,1,2,17,1,s,pre,0,-272,6,Staccato,Piano
8,31,10661,67,65,1,2,17,1,s,pre,0,-231,7,Staccato,Piano
19,53,14024,81,58,1,2,17,1,s,pre,0,-230,18,Staccato,Piano
20,55,14294,81,61,1,2,17,1,s,pre,0,-222,19,Staccato,Piano
30,75,18586,77,63,1,2,17,1,s,pre,0,-236,29,Staccato,Piano
31,77,18884,76,51,1,2,17,1,s,pre,0,-244,30,Staccato,Piano
32,79,19163,76,54,1,2,17,1,s,pre,0,-207,31,Staccato,Piano
37,89,22317,76,53,1,2,17,1,s,pre,0,-230,36,Staccato,Piano
38,91,22609,76,64,1,2,17,1,s,pre,0,-202,37,Staccato,Piano
39,93,22900,76,51,1,2,17,1,s,pre,0,-215,38,Staccato,Piano
49,113,25827,72,62,1,2,17,1,s,pre,0,-239,48,Staccato,Piano
50,115,26117,74,65,1,2,17,1,s,pre,0,-238,49,Staccato,Piano
51,117,26415,74,55,1,2,17,1,s,pre,0,-260,50,Staccato,Piano
54,123,28290,65,62,1,2,17,1,s,pre,0,-227,53,Staccato,Piano
55,125,28585,64,49,1,2,17,1,s,pre,0,-222,54,Staccato,Piano
56,127,28879,64,57,1,2,17,1,s,pre,0,-224,55,Staccato,Piano
59,133,30765,67,58,1,2,17,1,s,pre,0,-244,58,Staccato,Piano
60,135,31079,71,54,1,2,17,1,s,pre,0,-274,59,Staccato,Piano
61,137,31358,71,58,1,2,17,1,s,pre,0,-242,60,Staccato,Piano
62,139,31664,72,57,1,2,17,1,s,pre,0,-261,61,Staccato,Piano
63,141,31941,72,63,1,2,17,1,s,pre,0,-232,62,Staccato,Piano
64,143,32236,73,60,1,2,17,1,s,pre,0,-257,63,Staccato,Piano
65,145,32524,73,56,1,2,17,1,s,pre,0,-227,64,Staccato,Piano
7,29,9714,67,64,1,2,17,2,s,pre,0,-274,6,Staccato,Piano
8,31,10014,67,63,1,2,17,2,s,pre,0,-238,7,Staccato,Piano
19,53,13354,81,63,1,2,17,2,s,pre,0,-272,18,Staccato,Piano
20,55,13644,81,68,1,2,17,2,s,pre,0,-246,19,Staccato,Piano
30,75,17907,77,58,1,2,17,2,s,pre,0,-219,29,Staccato,Piano
31,77,18208,76,46,1,2,17,2,s,pre,0,-240,30,Staccato,Piano
32,79,18480,76,51,1,2,17,2,s,pre,0,-198,31,Staccato,Piano
37,89,21609,76,58,1,2,17,2,s,pre,0,-255,36,Staccato,Piano
38,91,21898,76,55,1,2,17,2,s,pre,0,-248,37,Staccato,Piano
39,93,22184,76,57,1,2,17,2,s,pre,0,-243,38,Staccato,Piano
49,113,25170,72,63,1,2,17,2,s,pre,0,-257,48,Staccato,Piano
50,115,25464,74,51,1,2,17,2,s,pre,0,-254,49,Staccato,Piano
51,117,25752,74,58,1,2,17,2,s,pre,0,-244,50,Staccato,Piano
54,123,27548,65,65,1,2,17,2,s,pre,0,-240,53,Staccato,Piano
55,125,27836,64,57,1,2,17,2,s,pre,0,-228,54,Staccato,Piano
56,127,28135,64,53,1,2,17,2,s,pre,0,-212,55,Staccato,Piano
59,133,29984,67,57,1,2,17,2,s,pre,0,-246,58,Staccato,Piano
60,135,30280,71,66,1,2,17,2,s,pre,0,-260,59,Staccato,Piano
61,137,30568,71,61,1,2,17,2,s,pre,0,-241,60,Staccato,Piano
62,139,30852,72,64,1,2,17,2,s,pre,0,-248,61,Staccato,Piano
63,141,31134,72,68,1,2,17,2,s,pre,0,-220,62,Staccato,Piano
64,143,31432,73,63,1,2,17,2,s,pre,0,-264,63,Staccato,Piano
65,145,31708,73,72,1,2,17,2,s,pre,0,-238,64,Staccato,Piano
7,29,9615,67,56,1,2,18,1,s,pre,1,-206,6,Staccato,Piano
19,51,13027,81,63,1,2,18,1,s,pre,1,-228,18,Staccato,Piano
20,53,13291,81,70,1,2,18,1,s,pre,1,-223,19,Staccato,Piano
30,73,17122,77,56,1,2,18,1,s,pre,1,-239,29,Staccato,Piano
31,75,17380,76,56,1,2,18,1,s,pre,1,-171,30,Staccato,Piano
32,77,17666,76,50,1,2,18,1,s,pre,1,-231,31,Staccato,Piano
37,87,20448,76,44,1,2,18,1,s,pre,1,-198,36,Staccato,Piano
38,89,20716,76,43,1,2,18,1,s,pre,1,-199,37,Staccato,Piano
39,91,20969,76,48,1,2,18,1,s,pre,1,-185,38,Staccato,Piano
49,111,23593,72,60,1,2,18,1,s,pre,1,-184,48,Staccato,Piano
50,113,23863,74,50,1,2,18,1,s,pre,1,-228,49,Staccato,Piano
51,115,24111,74,56,1,2,18,1,s,pre,1,-188,50,Staccato,Piano
54,121,25697,65,59,1,2,18,1,s,pre,1,-231,53,Staccato,Piano
55,123,25995,64,43,1,2,18,1,s,pre,1,-237,54,Staccato,Piano
56,125,26238,64,48,1,2,18,1,s,pre,1,-193,55,Staccato,Piano
59,131,27838,67,53,1,2,18,1,s,pre,1,-190,58,Staccato,Piano
60,133,28099,71,55,1,2,18,1,s,pre,1,-156,59,Staccato,Piano
61,135,28345,71,68,1,2,18,1,s,pre,1,-166,60,Staccato,Piano
62,137,28606,72,65,1,2,18,1,s,pre,1,-174,61,Staccato,Piano
63,139,28830,72,63,1,2,18,1,s,pre,1,-134,62,Staccato,Piano
64,141,29098,73,68,1,2,18,1,s,pre,1,-172,63,Staccato,Piano
65,143,29358,73,56,1,2,18,1,s,pre,1,-197,64,Staccato,Piano
7,29,9563,67,44,1,2,18,2,s,pre,1,-222,6,Staccato,Piano
8,31,9821,67,70,1,2,18,2,s,pre,1,-204,7,Staccato,Piano
19,53,12839,81,54,1,2,18,2,s,pre,1,-215,18,Staccato,Piano
20,55,13115,81,68,1,2,18,2,s,pre,1,-196,19,Staccato,Piano
30,75,16942,77,49,1,2,18,2,s,pre,1,-213,29,Staccato,Piano
31,77,17211,76,41,1,2,18,2,s,pre,1,-217,30,Staccato,Piano
32,79,17486,76,50,1,2,18,2,s,pre,1,-209,31,Staccato,Piano
37,89,20224,76,52,1,2,18,2,s,pre,1,-185,36,Staccato,Piano
38,91,20490,76,44,1,2,18,2,s,pre,1,-197,37,Staccato,Piano
49,111,23374,72,52,1,2,18,2,s,pre,1,-175,48,Staccato,Piano
50,113,23643,74,44,1,2,18,2,s,pre,1,-216,49,Staccato,Piano
51,115,23911,74,53,1,2,18,2,s,pre,1,-219,50,Staccato,Piano
54,121,25423,65,66,1,2,18,2,s,pre,1,-186,53,Staccato,Piano
55,123,25714,64,48,1,2,18,2,s,pre,1,-249,54,Staccato,Piano
56,125,25980,64,58,1,2,18,2,s,pre,1,-214,55,Staccato,Piano
59,131,27592,67,40,1,2,18,2,s,pre,1,-176,58,Staccato,Piano
60,133,27849,71,58,1,2,18,2,s,pre,1,-150,59,Staccato,Piano
61,135,28117,71,49,1,2,18,2,s,pre,1,-187,60,Staccato,Piano
62,137,28361,72,66,1,2,18,2,s,pre,1,-148,61,Staccato,Piano
63,139,28600,72,65,1,2,18,2,s,pre,1,-156,62,Staccato,Piano
