time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
8712,Note Off,83,0,art_only_1,43,NA,NA,a_1,8712,0
8935,Note On,84,67,art_only_1,44,NA,NA,a_1,8935,1
8973,Note Off,81,0,art_only_1,45,NA,NA,a_1,8973,0
9201,Note On,81,65,art_only_1,46,NA,NA,a_1,9201,1
9270,Note Off,84,0,art_only_1,47,NA,NA,a_1,9270,0
9452,Note Off,81,0,art_only_1,48,NA,NA,a_1,9452,0
9476,Note On,78,69,art_only_1,49,NA,NA,a_1,9476,1
9749,Note Off,78,0,art_only_1,50,NA,NA,a_1,9749,0
9751,Note On,79,66,art_only_1,51,NA,NA,a_1,9751,1
9869,Note Off,79,0,art_only_1,52,NA,NA,a_1,9869,0
10027,Note On,79,65,art_only_1,53,NA,NA,a_1,10027,1
10278,Note Off,79,0,art_only_1,54,NA,NA,a_1,10278,0
10616,Note On,79,58,art_only_1,55,NA,NA,a_1,10616,1
11232,Note Off,79,0,art_only_1,56,NA,NA,a_1,11232,0
11808,Note On,77,54,art_only_1,57,NA,NA,a_1,11808,1
11871,Note Off,77,0,art_only_1,58,NA,NA,a_1,11871,0
12089,Note On,77,60,art_only_1,59,NA,NA,a_1,12089,1
12137,Note Off,77,0,art_only_1,60,NA,NA,a_1,12137,0
12355,Note On,76,57,art_only_1,61,NA,NA,a_1,12355,1
12408,Note Off,76,0,art_only_1,62,NA,NA,a_1,12408,0
12622,Note On,76,57,art_only_1,63,NA,NA,a_1,12622,1
12697,Note Off,76,0,art_only_1,64,NA,NA,a_1,12697,0
12929,Note On,74,59,art_only_1,65,NA,NA,a_1,12929,1
13478,Note Off,74,0,art_only_1,66,NA,NA,a_1,13478,0
13987,Note On,79,63,art_only_1,67,NA,NA,a_1,13987,1
14495,Note Off,79,0,art_only_1,68,NA,NA,a_1,14495,0
14561,Note On,77,67,art_only_1,69,NA,NA,a_1,14561,1
15050,Note Off,77,0,art_only_1,70,NA,NA,a_1,15050,0
15137,Note On,76,61,art_only_1,71,NA,NA,a_1,15137,1
15216,Note Off,76,0,art_only_1,72,NA,NA,a_1,15216,0
15408,Note On,76,59,art_only_1,73,NA,NA,a_1,15408,1
15480,Note Off,76,0,art_only_1,74,NA,NA,a_1,15480,0
15668,Note On,76,61,art_only_1,75,NA,NA,a_1,15668,1
15752,Note Off,76,0,art_only_1,76,NA,NA,a_1,15752,0
15926,Note On,76,64,art_only_1,77,NA,NA,a_1,15926,1
16003,Note Off,76,0,art_only_1,78,NA,NA,a_1,16003,0
16207,Note On,81,61,art_only_1,79,NA,NA,a_1,16207,1
16474,Note On,77,65,art_only_1,80,NA,NA,a_1,16474,1
16590,Note Off,81,0,art_only_1,81,NA,NA,a_1,16590,0
16750,Note On,76,64,art_only_1,82,NA,NA,a_1,16750,1
16821,Note Off,77,0,art_only_1,83,NA,NA,a_1,16821,0
17016,Note On,74,67,art_only_1,84,NA,NA,a_1,17016,1
17059,Note Off,76,0,art_only_1,85,NA,NA,a_1,17059,0
17290,Note On,76,66,art_only_1,86,NA,NA,a_1,17290,1
17324,Note Off,74,0,art_only_1,87,NA,NA,a_1,17324,0
17557,Note On,79,68,art_only_1,88,NA,NA,a_1,17557,1
17592,Note Off,76,0,art_only_1,89,NA,NA,a_1,17592,0
17824,Note On,74,68,art_only_1,90,NA,NA,a_1,17824,1
17904,Note Off,79,0,art_only_1,91,NA,NA,a_1,17904,0
18098,Note On,71,65,art_only_1,92,NA,NA,a_1,18098,1
18113,Note Off,74,0,art_only_1,93,NA,NA,a_1,18113,0
18371,Note On,72,66,art_only_1,94,NA,NA,a_1,18371,1
18389,Note Off,71,0,art_only_1,95,NA,NA,a_1,18389,0
18427,Note Off,72,0,art_only_1,96,NA,NA,a_1,18427,0
18630,Note On,72,60,art_only_1,97,NA,NA,a_1,18630,1
18690,Note Off,72,0,art_only_1,98,NA,NA,a_1,18690,0
18902,Note On,74,63,art_only_1,99,NA,NA,a_1,18902,1
18955,Note Off,74,0,art_only_1,100,NA,NA,a_1,18955,0
19161,Note On,74,60,art_only_1,101,NA,NA,a_1,19161,1
19230,Note Off,74,0,art_only_1,102,NA,NA,a_1,19230,0
19462,Note On,76,53,art_only_1,103,NA,NA,a_1,19462,1
20016,Note Off,76,0,art_only_1,104,NA,NA,a_1,20016,0
20562,Note On,65,49,art_only_1,105,NA,NA,a_1,20562,1
20628,Note Off,65,0,art_only_1,106,NA,NA,a_1,20628,0
20832,Note On,65,53,art_only_1,107,NA,NA,a_1,20832,1
20907,Note Off,65,0,art_only_1,108,NA,NA,a_1,20907,0
21115,Note On,64,57,art_only_1,109,NA,NA,a_1,21115,1
21173,Note Off,64,0,art_only_1,110,NA,NA,a_1,21173,0
21379,Note On,64,57,art_only_1,111,NA,NA,a_1,21379,1
21454,Note Off,64,0,art_only_1,112,NA,NA,a_1,21454,0
21677,Note On,62,58,art_only_1,113,NA,NA,a_1,21677,1
22305,Note Off,62,0,art_only_1,114,NA,NA,a_1,22305,0
22797,Note On,67,63,art_only_1,115,NA,NA,a_1,22797,1
22849,Note Off,67,0,art_only_1,116,NA,NA,a_1,22849,0
23075,Note On,67,60,art_only_1,117,NA,NA,a_1,23075,1
23139,Note Off,67,0,art_only_1,118,NA,NA,a_1,23139,0
23362,Note On,71,61,art_only_1,119,NA,NA,a_1,23362,1
23416,Note Off,71,0,art_only_1,120,NA,NA,a_1,23416,0
23620,Note On,71,62,art_only_1,121,NA,NA,a_1,23620,1
23684,Note Off,71,0,art_only_1,122,NA,NA,a_1,23684,0
23881,Note On,72,62,art_only_1,123,NA,NA,a_1,23881,1
23950,Note Off,72,0,art_only_1,124,NA,NA,a_1,23950,0
24140,Note On,72,65,art_only_1,125,NA,NA,a_1,24140,1
24220,Note Off,72,0,art_only_1,126,NA,NA,a_1,24220,0
24407,Note On,73,66,art_only_1,127,NA,NA,a_1,24407,1
24498,Note Off,73,0,art_only_1,128,NA,NA,a_1,24498,0
24673,Note On,73,65,art_only_1,129,NA,NA,a_1,24673,1
24781,Note Off,73,0,art_only_1,130,NA,NA,a_1,24781,0
24978,Note On,74,68,art_only_1,131,NA,NA,a_1,24978,1
25502,Note Off,74,0,art_only_1,132,NA,NA,a_1,25502,0
25540,Note On,77,65,art_only_1,133,NA,NA,a_1,25540,1
26051,Note Off,77,0,art_only_1,134,NA,NA,a_1,26051,0
26107,Note On,76,62,art_only_1,135,NA,NA,a_1,26107,1
26622,Note Off,76,0,art_only_1,136,NA,NA,a_1,26622,0
26673,Note On,74,67,art_only_1,137,NA,NA,a_1,26673,1
27198,Note Off,74,0,art_only_1,138,NA,NA,a_1,27198,0
27266,Note On,72,68,art_only_1,139,NA,NA,a_1,27266,1
27605,Note Off,72,0,art_only_1,140,NA,NA,a_1,27605,0
27858,Note On,84,63,art_only_1,141,NA,NA,a_1,27858,1
28170,Note Off,84,0,art_only_1,142,NA,NA,a_1,28170,0
28479,Note On,84,64,art_only_1,143,NA,NA,a_1,28479,1
28900,Note Off,84,0,art_only_1,144,NA,NA,a_1,28900,0
