time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
12157,Note Off,77,0,low_3,58,NA,NA,l_3,12267,0
12398,Note On,77,69,low_3,59,NA,NA,l_3,12398,1
12451,Note Off,77,0,low_3,60,NA,NA,l_3,12561,0
12676,Note On,76,73,low_3,61,NA,NA,l_3,12676,1
12739,Note Off,76,0,low_3,62,NA,NA,l_3,12849,0
12954,Note On,76,71,low_3,63,NA,NA,l_3,12954,1
13008,Note Off,76,0,low_3,64,NA,NA,l_3,13118,0
13254,Note On,74,70,low_3,65,NA,NA,l_3,13254,1
13699,Note Off,74,0,low_3,66,NA,NA,l_3,13809,0
14455,Note On,79,73,low_3,67,NA,NA,l_3,14455,1
14625,Note Off,79,0,low_3,68,NA,NA,l_3,14735,0
15046,Note On,77,67,low_3,69,NA,NA,l_3,15046,1
15201,Note Off,77,0,low_3,70,NA,NA,l_3,15311,0
15603,Note On,76,73,low_3,71,NA,NA,l_3,15603,1
15676,Note Off,76,0,low_3,72,NA,NA,l_3,15786,0
15889,Note On,76,73,low_3,73,NA,NA,l_3,15889,1
15947,Note Off,76,0,low_3,74,NA,NA,l_3,16057,0
16169,Note On,76,76,low_3,75,NA,NA,l_3,16169,1
16257,Note Off,76,0,low_3,76,NA,NA,l_3,16367,0
16438,Note On,76,71,low_3,77,NA,NA,l_3,16438,1
16526,Note Off,76,0,low_3,78,NA,NA,l_3,16636,0
16733,Note On,81,72,low_3,79,NA,NA,l_3,16733,1
16776,Note Off,81,0,low_3,80,NA,NA,l_3,16886,0
17024,Note On,77,67,low_3,81,NA,NA,l_3,17024,1
17069,Note Off,77,0,low_3,82,NA,NA,l_3,17179,0
17295,Note On,76,68,low_3,83,NA,NA,l_3,17295,1
17344,Note Off,76,0,low_3,84,NA,NA,l_3,17454,0
17573,Note On,74,69,low_3,85,NA,NA,l_3,17573,1
17620,Note Off,74,0,low_3,86,NA,NA,l_3,17730,0
17857,Note On,76,70,low_3,87,NA,NA,l_3,17857,1
17915,Note Off,76,0,low_3,88,NA,NA,l_3,18025,0
18138,Note On,79,69,low_3,89,NA,NA,l_3,18138,1
18216,Note Off,79,0,low_3,90,NA,NA,l_3,18326,0
18416,Note On,74,70,low_3,91,NA,NA,l_3,18416,1
18479,Note Off,74,0,low_3,92,NA,NA,l_3,18589,0
18703,Note On,71,69,low_3,93,NA,NA,l_3,18703,1
18757,Note Off,71,0,low_3,94,NA,NA,l_3,18867,0
18984,Note On,72,71,low_3,95,NA,NA,l_3,18984,1
19065,Note Off,72,0,low_3,96,NA,NA,l_3,19175,0
19261,Note On,72,73,low_3,97,NA,NA,l_3,19261,1
19305,Note Off,72,0,low_3,98,NA,NA,l_3,19415,0
19549,Note On,74,73,low_3,99,NA,NA,l_3,19549,1
19584,Note Off,74,0,low_3,100,NA,NA,l_3,19694,0
19821,Note On,74,75,low_3,101,NA,NA,l_3,19821,1
19873,Note Off,74,0,low_3,102,NA,NA,l_3,19983,0
20123,Note On,76,66,low_3,103,NA,NA,l_3,20123,1
20590,Note Off,76,0,low_3,104,NA,NA,l_3,20700,0
21327,Note On,65,76,low_3,105,NA,NA,l_3,21327,1
21432,Note Off,65,0,low_3,106,NA,NA,l_3,21542,0
21611,Note On,65,74,low_3,107,NA,NA,l_3,21611,1
21677,Note Off,65,0,low_3,108,NA,NA,l_3,21787,0
21895,Note On,64,77,low_3,109,NA,NA,l_3,21895,1
21949,Note Off,64,0,low_3,110,NA,NA,l_3,22059,0
22176,Note On,64,72,low_3,111,NA,NA,l_3,22176,1
22231,Note Off,64,0,low_3,112,NA,NA,l_3,22341,0
22467,Note On,62,69,low_3,113,NA,NA,l_3,22467,1
23002,Note Off,62,0,low_3,114,NA,NA,l_3,23112,0
23608,Note On,67,74,low_3,115,NA,NA,l_3,23608,1
23697,Note Off,67,0,low_3,116,NA,NA,l_3,23807,0
23890,Note On,67,74,low_3,117,NA,NA,l_3,23890,1
23958,Note Off,67,0,low_3,118,NA,NA,l_3,24068,0
24169,Note On,71,76,low_3,119,NA,NA,l_3,24169,1
24229,Note Off,71,0,low_3,120,NA,NA,l_3,24339,0
24435,Note On,71,75,low_3,121,NA,NA,l_3,24435,1
24527,Note Off,71,0,low_3,122,NA,NA,l_3,24637,0
24715,Note On,72,77,low_3,123,NA,NA,l_3,24715,1
24780,Note Off,72,0,low_3,124,NA,NA,l_3,24890,0
24984,Note On,72,77,low_3,125,NA,NA,l_3,24984,1
25067,Note Off,72,0,low_3,126,NA,NA,l_3,25177,0
25260,Note On,73,80,low_3,127,NA,NA,l_3,25260,1
25338,Note Off,73,0,low_3,128,NA,NA,l_3,25448,0
25543,Note On,73,76,low_3,129,NA,NA,l_3,25543,1
25637,Note Off,73,0,low_3,130,NA,NA,l_3,25747,0
25831,Note On,74,78,low_3,131,NA,NA,l_3,25831,1
26138,Note Off,74,0,low_3,132,NA,NA,l_3,26248,0
26410,Note On,77,73,low_3,133,NA,NA,l_3,26410,1
26573,Note Off,77,0,low_3,134,NA,NA,l_3,26683,0
26984,Note On,76,68,low_3,135,NA,NA,l_3,26984,1
27152,Note Off,76,0,low_3,136,NA,NA,l_3,27262,0
27550,Note On,74,69,low_3,137,NA,NA,l_3,27550,1
27737,Note Off,74,0,low_3,138,NA,NA,l_3,27847,0
28153,Note On,72,71,low_3,139,NA,NA,l_3,28153,1
28497,Note Off,72,0,low_3,140,NA,NA,l_3,28607,0
28763,Note On,84,76,low_3,141,NA,NA,l_3,28763,1
28882,Note Off,84,0,low_3,142,NA,NA,l_3,28992,0
29403,Note On,84,76,low_3,143,NA,NA,l_3,29403,1
29665,Note Off,84,0,low_3,144,NA,NA,l_3,29665,0
