time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
21181,Note On,64,56,dyn_only_2,109,NA,NA,d_2,21181,1
21237,Note Off,64,0,dyn_only_2,110,NA,NA,d_2,21373,0
21464,Note On,64,57,dyn_only_2,111,NA,NA,d_2,21464,1
21528,Note Off,64,0,dyn_only_2,112,NA,NA,d_2,21664,0
21773,Note On,62,56,dyn_only_2,113,NA,NA,d_2,21773,1
22332,Note Off,62,0,dyn_only_2,114,NA,NA,d_2,22468,0
22811,Note On,67,53,dyn_only_2,115,NA,NA,d_2,22811,1
22907,Note Off,67,0,dyn_only_2,116,NA,NA,d_2,23043,0
23087,Note On,67,57,dyn_only_2,117,NA,NA,d_2,23087,1
23170,Note Off,67,0,dyn_only_2,118,NA,NA,d_2,23306,0
23367,Note On,71,62,dyn_only_2,119,NA,NA,d_2,23367,1
23428,Note Off,71,0,dyn_only_2,120,NA,NA,d_2,23564,0
23631,Note On,71,66,dyn_only_2,121,NA,NA,d_2,23631,1
23730,Note Off,71,0,dyn_only_2,122,NA,NA,d_2,23866,0
23896,Note On,72,73,dyn_only_2,123,NA,NA,d_2,23896,1
23969,Note Off,72,0,dyn_only_2,124,NA,NA,d_2,24105,0
24156,Note On,72,72,dyn_only_2,125,NA,NA,d_2,24156,1
24254,Note Off,72,0,dyn_only_2,126,NA,NA,d_2,24390,0
24430,Note On,73,76,dyn_only_2,127,NA,NA,d_2,24430,1
24522,Note Off,73,0,dyn_only_2,128,NA,NA,d_2,24658,0
24712,Note On,73,79,dyn_only_2,129,NA,NA,d_2,24712,1
24796,Note Off,73,0,dyn_only_2,130,NA,NA,d_2,24932,0
25006,Note On,74,96,dyn_only_2,131,NA,NA,d_2,25006,1
25348,Note Off,74,0,dyn_only_2,132,NA,NA,d_2,25484,0
25571,Note On,77,93,dyn_only_2,133,NA,NA,d_2,25571,1
25816,Note Off,77,0,dyn_only_2,134,NA,NA,d_2,25952,0
26150,Note On,76,92,dyn_only_2,135,NA,NA,d_2,26150,1
26410,Note Off,76,0,dyn_only_2,136,NA,NA,d_2,26546,0
26721,Note On,74,92,dyn_only_2,137,NA,NA,d_2,26721,1
27060,Note Off,74,0,dyn_only_2,138,NA,NA,d_2,27196,0
27275,Note On,72,94,dyn_only_2,139,NA,NA,d_2,27275,1
27620,Note Off,72,0,dyn_only_2,140,NA,NA,d_2,27756,0
27864,Note On,84,90,dyn_only_2,141,NA,NA,d_2,27864,1
28004,Note Off,84,0,dyn_only_2,142,NA,NA,d_2,28140,0
28475,Note On,84,93,dyn_only_2,143,NA,NA,d_2,28475,1
28846,Note Off,84,0,dyn_only_2,144,NA,NA,d_2,28846,0
