time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
10616,Note On,79,74,dyn_only_1,55,NA,NA,d_1,10616,1
10798,Note Off,79,0,dyn_only_1,56,NA,NA,d_1,10934,0
11808,Note On,77,53,dyn_only_1,57,NA,NA,d_1,11808,1
11904,Note Off,77,0,dyn_only_1,58,NA,NA,d_1,12040,0
12089,Note On,77,53,dyn_only_1,59,NA,NA,d_1,12089,1
12166,Note Off,77,0,dyn_only_1,60,NA,NA,d_1,12302,0
12355,Note On,76,56,dyn_only_1,61,NA,NA,d_1,12355,1
12408,Note Off,76,0,dyn_only_1,62,NA,NA,d_1,12544,0
12622,Note On,76,51,dyn_only_1,63,NA,NA,d_1,12622,1
12696,Note Off,76,0,dyn_only_1,64,NA,NA,d_1,12832,0
12929,Note On,74,57,dyn_only_1,65,NA,NA,d_1,12929,1
13357,Note Off,74,0,dyn_only_1,66,NA,NA,d_1,13493,0
13987,Note On,79,58,dyn_only_1,67,NA,NA,d_1,13987,1
14169,Note Off,79,0,dyn_only_1,68,NA,NA,d_1,14305,0
14561,Note On,77,66,dyn_only_1,69,NA,NA,d_1,14561,1
14719,Note Off,77,0,dyn_only_1,70,NA,NA,d_1,14855,0
15137,Note On,76,68,dyn_only_1,71,NA,NA,d_1,15137,1
15230,Note Off,76,0,dyn_only_1,72,NA,NA,d_1,15366,0
15408,Note On,76,66,dyn_only_1,73,NA,NA,d_1,15408,1
15461,Note Off,76,0,dyn_only_1,74,NA,NA,d_1,15597,0
15668,Note On,76,66,dyn_only_1,75,NA,NA,d_1,15668,1
15721,Note Off,76,0,dyn_only_1,76,NA,NA,d_1,15857,0
15926,Note On,76,71,dyn_only_1,77,NA,NA,d_1,15926,1
16005,Note Off,76,0,dyn_only_1,78,NA,NA,d_1,16141,0
16207,Note On,81,84,dyn_only_1,79,NA,NA,d_1,16207,1
16277,Note Off,81,0,dyn_only_1,80,NA,NA,d_1,16413,0
16474,Note On,77,89,dyn_only_1,81,NA,NA,d_1,16474,1
16525,Note Off,77,0,dyn_only_1,82,NA,NA,d_1,16661,0
16750,Note On,76,86,dyn_only_1,83,NA,NA,d_1,16750,1
16806,Note Off,76,0,dyn_only_1,84,NA,NA,d_1,16942,0
17016,Note On,74,85,dyn_only_1,85,NA,NA,d_1,17016,1
17093,Note Off,74,0,dyn_only_1,86,NA,NA,d_1,17229,0
17290,Note On,76,86,dyn_only_1,87,NA,NA,d_1,17290,1
17362,Note Off,76,0,dyn_only_1,88,NA,NA,d_1,17498,0
17557,Note On,79,84,dyn_only_1,89,NA,NA,d_1,17557,1
17642,Note Off,79,0,dyn_only_1,90,NA,NA,d_1,17778,0
17824,Note On,74,82,dyn_only_1,91,NA,NA,d_1,17824,1
17900,Note Off,74,0,dyn_only_1,92,NA,NA,d_1,18036,0
18098,Note On,71,76,dyn_only_1,93,NA,NA,d_1,18098,1
18163,Note Off,71,0,dyn_only_1,94,NA,NA,d_1,18299,0
18371,Note On,72,62,dyn_only_1,95,NA,NA,d_1,18371,1
18424,Note Off,72,0,dyn_only_1,96,NA,NA,d_1,18560,0
18630,Note On,72,58,dyn_only_1,97,NA,NA,d_1,18630,1
18685,Note Off,72,0,dyn_only_1,98,NA,NA,d_1,18821,0
18902,Note On,74,55,dyn_only_1,99,NA,NA,d_1,18902,1
18958,Note Off,74,0,dyn_only_1,100,NA,NA,d_1,19094,0
19161,Note On,74,58,dyn_only_1,101,NA,NA,d_1,19161,1
19215,Note Off,74,0,dyn_only_1,102,NA,NA,d_1,19351,0
19462,Note On,76,52,dyn_only_1,103,NA,NA,d_1,19462,1
19889,Note Off,76,0,dyn_only_1,104,NA,NA,d_1,20025,0
20562,Note On,65,56,dyn_only_1,105,NA,NA,d_1,20562,1
20651,Note Off,65,0,dyn_only_1,106,NA,NA,d_1,20787,0
20832,Note On,65,55,dyn_only_1,107,NA,NA,d_1,20832,1
20924,Note Off,65,0,dyn_only_1,108,NA,NA,d_1,21060,0
21115,Note On,64,60,dyn_only_1,109,NA,NA,d_1,21115,1
21170,Note Off,64,0,dyn_only_1,110,NA,NA,d_1,21306,0
21379,Note On,64,52,dyn_only_1,111,NA,NA,d_1,21379,1
21443,Note Off,64,0,dyn_only_1,112,NA,NA,d_1,21579,0
21677,Note On,62,55,dyn_only_1,113,NA,NA,d_1,21677,1
22236,Note Off,62,0,dyn_only_1,114,NA,NA,d_1,22372,0
22797,Note On,67,57,dyn_only_1,115,NA,NA,d_1,22797,1
22893,Note Off,67,0,dyn_only_1,116,NA,NA,d_1,23029,0
23075,Note On,67,59,dyn_only_1,117,NA,NA,d_1,23075,1
23159,Note Off,67,0,dyn_only_1,118,NA,NA,d_1,23295,0
23362,Note On,71,62,dyn_only_1,119,NA,NA,d_1,23362,1
23424,Note Off,71,0,dyn_only_1,120,NA,NA,d_1,23560,0
23620,Note On,71,60,dyn_only_1,121,NA,NA,d_1,23620,1
23719,Note Off,71,0,dyn_only_1,122,NA,NA,d_1,23855,0
23881,Note On,72,69,dyn_only_1,123,NA,NA,d_1,23881,1
23954,Note Off,72,0,dyn_only_1,124,NA,NA,d_1,24090,0
24140,Note On,72,70,dyn_only_1,125,NA,NA,d_1,24140,1
24238,Note Off,72,0,dyn_only_1,126,NA,NA,d_1,24374,0
24407,Note On,73,76,dyn_only_1,127,NA,NA,d_1,24407,1
24499,Note Off,73,0,dyn_only_1,128,NA,NA,d_1,24635,0
24673,Note On,73,74,dyn_only_1,129,NA,NA,d_1,24673,1
24758,Note Off,73,0,dyn_only_1,130,NA,NA,d_1,24894,0
24978,Note On,74,89,dyn_only_1,131,NA,NA,d_1,24978,1
25320,Note Off,74,0,dyn_only_1,132,NA,NA,d_1,25456,0
25540,Note On,77,89,dyn_only_1,133,NA,NA,d_1,25540,1
25785,Note Off,77,0,dyn_only_1,134,NA,NA,d_1,25921,0
26107,Note On,76,91,dyn_only_1,135,NA,NA,d_1,26107,1
26367,Note Off,76,0,dyn_only_1,136,NA,NA,d_1,26503,0
26673,Note On,74,94,dyn_only_1,137,NA,NA,d_1,26673,1
27012,Note Off,74,0,dyn_only_1,138,NA,NA,d_1,27148,0
27266,Note On,72,90,dyn_only_1,139,NA,NA,d_1,27266,1
27611,Note Off,72,0,dyn_only_1,140,NA,NA,d_1,27747,0
27858,Note On,84,88,dyn_only_1,141,NA,NA,d_1,27858,1
27997,Note Off,84,0,dyn_only_1,142,NA,NA,d_1,28133,0
28479,Note On,84,91,dyn_only_1,143,NA,NA,d_1,28479,1
28849,Note Off,84,0,dyn_only_1,144,NA,NA,d_1,28849,0
