time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
15966,Note Off,76,0,high_3,74,NA,NA,h_3,15966,0
16169,Note On,76,60,high_3,75,NA,NA,h_3,16169,1
16248,Note Off,76,0,high_3,76,NA,NA,h_3,16248,0
16438,Note On,76,63,high_3,77,NA,NA,h_3,16438,1
16541,Note Off,76,0,high_3,78,NA,NA,h_3,16541,0
16733,Note On,81,85,high_3,79,NA,NA,h_3,16733,1
17024,Note On,77,82,high_3,80,NA,NA,h_3,17024,1
17079,Note Off,81,0,high_3,81,NA,NA,h_3,17079,0
17295,Note On,76,88,high_3,82,NA,NA,h_3,17295,1
17337,Note Off,77,0,high_3,83,NA,NA,h_3,17337,0
17573,Note On,74,87,high_3,84,NA,NA,h_3,17573,1
17605,Note Off,76,0,high_3,85,NA,NA,h_3,17605,0
17857,Note On,76,90,high_3,86,NA,NA,h_3,17857,1
17877,Note Off,74,0,high_3,87,NA,NA,h_3,17877,0
18138,Note On,79,92,high_3,88,NA,NA,h_3,18138,1
18151,Note Off,76,0,high_3,89,NA,NA,h_3,18151,0
18416,Note On,74,91,high_3,90,NA,NA,h_3,18416,1
18448,Note Off,79,0,high_3,91,NA,NA,h_3,18448,0
18703,Note On,71,82,high_3,92,NA,NA,h_3,18703,1
18710,Note Off,74,0,high_3,93,NA,NA,h_3,18710,0
18969,Note Off,71,0,high_3,94,NA,NA,h_3,18969,0
18984,Note On,72,67,high_3,95,NA,NA,h_3,18984,1
19037,Note Off,72,0,high_3,96,NA,NA,h_3,19037,0
19261,Note On,72,65,high_3,97,NA,NA,h_3,19261,1
19323,Note Off,72,0,high_3,98,NA,NA,h_3,19323,0
19549,Note On,74,65,high_3,99,NA,NA,h_3,19549,1
19598,Note Off,74,0,high_3,100,NA,NA,h_3,19598,0
19821,Note On,74,59,high_3,101,NA,NA,h_3,19821,1
19893,Note Off,74,0,high_3,102,NA,NA,h_3,19893,0
20123,Note On,76,57,high_3,103,NA,NA,h_3,20123,1
20686,Note Off,76,0,high_3,104,NA,NA,h_3,20686,0
21327,Note On,65,47,high_3,105,NA,NA,h_3,21327,1
21398,Note Off,65,0,high_3,106,NA,NA,h_3,21398,0
21611,Note On,65,53,high_3,107,NA,NA,h_3,21611,1
21694,Note Off,65,0,high_3,108,NA,NA,h_3,21694,0
21895,Note On,64,54,high_3,109,NA,NA,h_3,21895,1
21960,Note Off,64,0,high_3,110,NA,NA,h_3,21960,0
22176,Note On,64,60,high_3,111,NA,NA,h_3,22176,1
22250,Note Off,64,0,high_3,112,NA,NA,h_3,22250,0
22467,Note On,62,59,high_3,113,NA,NA,h_3,22467,1
23043,Note Off,62,0,high_3,114,NA,NA,h_3,23043,0
23608,Note On,67,52,high_3,115,NA,NA,h_3,23608,1
23671,Note Off,67,0,high_3,116,NA,NA,h_3,23671,0
23890,Note On,67,59,high_3,117,NA,NA,h_3,23890,1
23960,Note Off,67,0,high_3,118,NA,NA,h_3,23960,0
24169,Note On,71,66,high_3,119,NA,NA,h_3,24169,1
24237,Note Off,71,0,high_3,120,NA,NA,h_3,24237,0
24435,Note On,71,66,high_3,121,NA,NA,h_3,24435,1
24518,Note Off,71,0,high_3,122,NA,NA,h_3,24518,0
24715,Note On,72,70,high_3,123,NA,NA,h_3,24715,1
24788,Note Off,72,0,high_3,124,NA,NA,h_3,24788,0
24984,Note On,72,68,high_3,125,NA,NA,h_3,24984,1
25080,Note Off,72,0,high_3,126,NA,NA,h_3,25080,0
25260,Note On,73,71,high_3,127,NA,NA,h_3,25260,1
25362,Note Off,73,0,high_3,128,NA,NA,h_3,25362,0
25543,Note On,73,72,high_3,129,NA,NA,h_3,25543,1
25649,Note Off,73,0,high_3,130,NA,NA,h_3,25649,0
25831,Note On,74,94,high_3,131,NA,NA,h_3,25831,1
26381,Note Off,74,0,high_3,132,NA,NA,h_3,26381,0
26410,Note On,77,92,high_3,133,NA,NA,h_3,26410,1
26984,Note On,76,89,high_3,134,NA,NA,h_3,26984,1
26986,Note Off,77,0,high_3,135,NA,NA,h_3,26986,0
27533,Note Off,76,0,high_3,136,NA,NA,h_3,27533,0
27550,Note On,74,93,high_3,137,NA,NA,h_3,27550,1
28092,Note Off,74,0,high_3,138,NA,NA,h_3,28092,0
28153,Note On,72,94,high_3,139,NA,NA,h_3,28153,1
28641,Note Off,72,0,high_3,140,NA,NA,h_3,28641,0
28763,Note On,84,94,high_3,141,NA,NA,h_3,28763,1
29123,Note Off,84,0,high_3,142,NA,NA,h_3,29123,0
29403,Note On,84,93,high_3,143,NA,NA,h_3,29403,1
29960,Note Off,84,0,high_3,144,NA,NA,h_3,29960,0
