time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
9672,Note Off,78,0,low_2,50,NA,NA,l_2,9776,0
9837,Note On,79,66,low_2,51,NA,NA,l_2,9837,1
9879,Note Off,79,0,low_2,52,NA,NA,l_2,9983,0
10118,Note On,79,65,low_2,53,NA,NA,l_2,10118,1
10193,Note Off,79,0,low_2,54,NA,NA,l_2,10297,0
10691,Note On,79,58,low_2,55,NA,NA,l_2,10691,1
10822,Note Off,79,0,low_2,56,NA,NA,l_2,10926,0
11801,Note On,77,54,low_2,57,NA,NA,l_2,11801,1
11854,Note Off,77,0,low_2,58,NA,NA,l_2,11958,0
12077,Note On,77,60,low_2,59,NA,NA,l_2,12077,1
12130,Note Off,77,0,low_2,60,NA,NA,l_2,12234,0
12346,Note On,76,57,low_2,61,NA,NA,l_2,12346,1
12408,Note Off,76,0,low_2,62,NA,NA,l_2,12512,0
12613,Note On,76,57,low_2,63,NA,NA,l_2,12613,1
12667,Note Off,76,0,low_2,64,NA,NA,l_2,12771,0
12917,Note On,74,59,low_2,65,NA,NA,l_2,12917,1
13362,Note Off,74,0,low_2,66,NA,NA,l_2,13466,0
14003,Note On,79,63,low_2,67,NA,NA,l_2,14003,1
14173,Note Off,79,0,low_2,68,NA,NA,l_2,14277,0
14582,Note On,77,67,low_2,69,NA,NA,l_2,14582,1
14737,Note Off,77,0,low_2,70,NA,NA,l_2,14841,0
15124,Note On,76,61,low_2,71,NA,NA,l_2,15124,1
15197,Note Off,76,0,low_2,72,NA,NA,l_2,15301,0
15408,Note On,76,59,low_2,73,NA,NA,l_2,15408,1
15465,Note Off,76,0,low_2,74,NA,NA,l_2,15569,0
15685,Note On,76,61,low_2,75,NA,NA,l_2,15685,1
15773,Note Off,76,0,low_2,76,NA,NA,l_2,15877,0
15963,Note On,76,64,low_2,77,NA,NA,l_2,15963,1
16052,Note Off,76,0,low_2,78,NA,NA,l_2,16156,0
16243,Note On,81,61,low_2,79,NA,NA,l_2,16243,1
16286,Note Off,81,0,low_2,80,NA,NA,l_2,16390,0
16533,Note On,77,65,low_2,81,NA,NA,l_2,16533,1
16578,Note Off,77,0,low_2,82,NA,NA,l_2,16682,0
16799,Note On,76,64,low_2,83,NA,NA,l_2,16799,1
16848,Note Off,76,0,low_2,84,NA,NA,l_2,16952,0
17076,Note On,74,67,low_2,85,NA,NA,l_2,17076,1
17123,Note Off,74,0,low_2,86,NA,NA,l_2,17227,0
17348,Note On,76,66,low_2,87,NA,NA,l_2,17348,1
17405,Note Off,76,0,low_2,88,NA,NA,l_2,17509,0
17613,Note On,79,68,low_2,89,NA,NA,l_2,17613,1
17690,Note Off,79,0,low_2,90,NA,NA,l_2,17794,0
17892,Note On,74,68,low_2,91,NA,NA,l_2,17892,1
17954,Note Off,74,0,low_2,92,NA,NA,l_2,18058,0
18173,Note On,71,65,low_2,93,NA,NA,l_2,18173,1
18227,Note Off,71,0,low_2,94,NA,NA,l_2,18331,0
18438,Note On,72,66,low_2,95,NA,NA,l_2,18438,1
18519,Note Off,72,0,low_2,96,NA,NA,l_2,18623,0
18717,Note On,72,60,low_2,97,NA,NA,l_2,18717,1
18761,Note Off,72,0,low_2,98,NA,NA,l_2,18865,0
18975,Note On,74,63,low_2,99,NA,NA,l_2,18975,1
19010,Note Off,74,0,low_2,100,NA,NA,l_2,19114,0
19258,Note On,74,60,low_2,101,NA,NA,l_2,19258,1
19311,Note Off,74,0,low_2,102,NA,NA,l_2,19415,0
19561,Note On,76,53,low_2,103,NA,NA,l_2,19561,1
20028,Note Off,76,0,low_2,104,NA,NA,l_2,20132,0
20637,Note On,65,49,low_2,105,NA,NA,l_2,20637,1
20742,Note Off,65,0,low_2,106,NA,NA,l_2,20846,0
20912,Note On,65,53,low_2,107,NA,NA,l_2,20912,1
20978,Note Off,65,0,low_2,108,NA,NA,l_2,21082,0
21181,Note On,64,57,low_2,109,NA,NA,l_2,21181,1
21235,Note Off,64,0,low_2,110,NA,NA,l_2,21339,0
21464,Note On,64,57,low_2,111,NA,NA,l_2,21464,1
21520,Note Off,64,0,low_2,112,NA,NA,l_2,21624,0
21773,Note On,62,58,low_2,113,NA,NA,l_2,21773,1
22308,Note Off,62,0,low_2,114,NA,NA,l_2,22412,0
22811,Note On,67,63,low_2,115,NA,NA,l_2,22811,1
22900,Note Off,67,0,low_2,116,NA,NA,l_2,23004,0
23087,Note On,67,60,low_2,117,NA,NA,l_2,23087,1
23155,Note Off,67,0,low_2,118,NA,NA,l_2,23259,0
23367,Note On,71,61,low_2,119,NA,NA,l_2,23367,1
23426,Note Off,71,0,low_2,120,NA,NA,l_2,23530,0
23631,Note On,71,62,low_2,121,NA,NA,l_2,23631,1
23722,Note Off,71,0,low_2,122,NA,NA,l_2,23826,0
23896,Note On,72,62,low_2,123,NA,NA,l_2,23896,1
23961,Note Off,72,0,low_2,124,NA,NA,l_2,24065,0
24156,Note On,72,65,low_2,125,NA,NA,l_2,24156,1
24239,Note Off,72,0,low_2,126,NA,NA,l_2,24343,0
24430,Note On,73,66,low_2,127,NA,NA,l_2,24430,1
24507,Note Off,73,0,low_2,128,NA,NA,l_2,24611,0
24712,Note On,73,65,low_2,129,NA,NA,l_2,24712,1
24806,Note Off,73,0,low_2,130,NA,NA,l_2,24910,0
25006,Note On,74,68,low_2,131,NA,NA,l_2,25006,1
25313,Note Off,74,0,low_2,132,NA,NA,l_2,25417,0
25571,Note On,77,65,low_2,133,NA,NA,l_2,25571,1
25734,Note Off,77,0,low_2,134,NA,NA,l_2,25838,0
26150,Note On,76,62,low_2,135,NA,NA,l_2,26150,1
26318,Note Off,76,0,low_2,136,NA,NA,l_2,26422,0
26721,Note On,74,67,low_2,137,NA,NA,l_2,26721,1
26908,Note Off,74,0,low_2,138,NA,NA,l_2,27012,0
27275,Note On,72,68,low_2,139,NA,NA,l_2,27275,1
27619,Note Off,72,0,low_2,140,NA,NA,l_2,27723,0
27864,Note On,84,63,low_2,141,NA,NA,l_2,27864,1
27984,Note Off,84,0,low_2,142,NA,NA,l_2,28088,0
28475,Note On,84,64,low_2,143,NA,NA,l_2,28475,1
28737,Note Off,84,0,low_2,144,NA,NA,l_2,28737,0
