time,event,Pitch,Velocity,MidFile,NoteNr,SubArt,SubDyn,MidFileShort,timeFixed,KeyOnOff
12693,Note Off,76,0,art_only_2,64,NA,NA,a_2,12693,0
12917,Note On,74,75,art_only_2,65,NA,NA,a_2,12917,1
13595,Note Off,74,0,art_only_2,66,NA,NA,a_2,13595,0
14003,Note On,79,79,art_only_2,67,NA,NA,a_2,14003,1
14411,Note Off,79,0,art_only_2,68,NA,NA,a_2,14411,0
14582,Note On,77,76,art_only_2,69,NA,NA,a_2,14582,1
14998,Note Off,77,0,art_only_2,70,NA,NA,a_2,14998,0
15124,Note On,76,69,art_only_2,71,NA,NA,a_2,15124,1
15196,Note Off,76,0,art_only_2,72,NA,NA,a_2,15196,0
15408,Note On,76,68,art_only_2,73,NA,NA,a_2,15408,1
15471,Note Off,76,0,art_only_2,74,NA,NA,a_2,15471,0
15685,Note On,76,69,art_only_2,75,NA,NA,a_2,15685,1
15765,Note Off,76,0,art_only_2,76,NA,NA,a_2,15765,0
15963,Note On,76,63,art_only_2,77,NA,NA,a_2,15963,1
16059,Note Off,76,0,art_only_2,78,NA,NA,a_2,16059,0
16243,Note On,81,72,art_only_2,79,NA,NA,a_2,16243,1
16533,Note On,77,71,art_only_2,80,NA,NA,a_2,16533,1
16584,Note Off,81,0,art_only_2,81,NA,NA,a_2,16584,0
16799,Note On,76,63,art_only_2,82,NA,NA,a_2,16799,1
16839,Note Off,77,0,art_only_2,83,NA,NA,a_2,16839,0
17071,Note Off,76,0,art_only_2,84,NA,NA,a_2,17071,0
17076,Note On,74,75,art_only_2,85,NA,NA,a_2,17076,1
17348,Note On,76,69,art_only_2,86,NA,NA,a_2,17348,1
17360,Note Off,74,0,art_only_2,87,NA,NA,a_2,17360,0
17613,Note On,79,74,art_only_2,88,NA,NA,a_2,17613,1
17636,Note Off,76,0,art_only_2,89,NA,NA,a_2,17636,0
17892,Note On,74,73,art_only_2,90,NA,NA,a_2,17892,1
17913,Note Off,79,0,art_only_2,91,NA,NA,a_2,17913,0
18173,Note On,71,69,art_only_2,92,NA,NA,a_2,18173,1
18179,Note Off,74,0,art_only_2,93,NA,NA,a_2,18179,0
18393,Note Off,71,0,art_only_2,94,NA,NA,a_2,18393,0
18438,Note On,72,74,art_only_2,95,NA,NA,a_2,18438,1
18499,Note Off,72,0,art_only_2,96,NA,NA,a_2,18499,0
18717,Note On,72,77,art_only_2,97,NA,NA,a_2,18717,1
18770,Note Off,72,0,art_only_2,98,NA,NA,a_2,18770,0
18975,Note On,74,78,art_only_2,99,NA,NA,a_2,18975,1
19027,Note Off,74,0,art_only_2,100,NA,NA,a_2,19027,0
19258,Note On,74,78,art_only_2,101,NA,NA,a_2,19258,1
19316,Note Off,74,0,art_only_2,102,NA,NA,a_2,19316,0
19561,Note On,76,68,art_only_2,103,NA,NA,a_2,19561,1
20143,Note Off,76,0,art_only_2,104,NA,NA,a_2,20143,0
20637,Note On,65,76,art_only_2,105,NA,NA,a_2,20637,1
20687,Note Off,65,0,art_only_2,106,NA,NA,a_2,20687,0
20912,Note On,65,73,art_only_2,107,NA,NA,a_2,20912,1
20962,Note Off,65,0,art_only_2,108,NA,NA,a_2,20962,0
21181,Note On,64,74,art_only_2,109,NA,NA,a_2,21181,1
21225,Note Off,64,0,art_only_2,110,NA,NA,a_2,21225,0
21464,Note On,64,69,art_only_2,111,NA,NA,a_2,21464,1
21525,Note Off,64,0,art_only_2,112,NA,NA,a_2,21525,0
21773,Note On,62,72,art_only_2,113,NA,NA,a_2,21773,1
22370,Note Off,62,0,art_only_2,114,NA,NA,a_2,22370,0
22811,Note On,67,72,art_only_2,115,NA,NA,a_2,22811,1
22870,Note Off,67,0,art_only_2,116,NA,NA,a_2,22870,0
23087,Note On,67,76,art_only_2,117,NA,NA,a_2,23087,1
23144,Note Off,67,0,art_only_2,118,NA,NA,a_2,23144,0
23367,Note On,71,71,art_only_2,119,NA,NA,a_2,23367,1
23409,Note Off,71,0,art_only_2,120,NA,NA,a_2,23409,0
23631,Note On,71,78,art_only_2,121,NA,NA,a_2,23631,1
23688,Note Off,71,0,art_only_2,122,NA,NA,a_2,23688,0
23896,Note On,72,79,art_only_2,123,NA,NA,a_2,23896,1
23965,Note Off,72,0,art_only_2,124,NA,NA,a_2,23965,0
24156,Note On,72,80,art_only_2,125,NA,NA,a_2,24156,1
24223,Note Off,72,0,art_only_2,126,NA,NA,a_2,24223,0
24430,Note On,73,77,art_only_2,127,NA,NA,a_2,24430,1
24495,Note Off,73,0,art_only_2,128,NA,NA,a_2,24495,0
24712,Note On,73,83,art_only_2,129,NA,NA,a_2,24712,1
24786,Note Off,73,0,art_only_2,130,NA,NA,a_2,24786,0
25006,Note On,74,82,art_only_2,131,NA,NA,a_2,25006,1
25514,Note Off,74,0,art_only_2,132,NA,NA,a_2,25514,0
25571,Note On,77,78,art_only_2,133,NA,NA,a_2,25571,1
26090,Note Off,77,0,art_only_2,134,NA,NA,a_2,26090,0
26150,Note On,76,77,art_only_2,135,NA,NA,a_2,26150,1
26661,Note Off,76,0,art_only_2,136,NA,NA,a_2,26661,0
26721,Note On,74,81,art_only_2,137,NA,NA,a_2,26721,1
27263,Note Off,74,0,art_only_2,138,NA,NA,a_2,27263,0
27275,Note On,72,79,art_only_2,139,NA,NA,a_2,27275,1
27793,Note Off,72,0,art_only_2,140,NA,NA,a_2,27793,0
27864,Note On,84,82,art_only_2,141,NA,NA,a_2,27864,1
28297,Note Off,84,0,art_only_2,142,NA,NA,a_2,28297,0
28475,Note On,84,83,art_only_2,143,NA,NA,a_2,28475,1
29340,Note Off,84,0,art_only_2,144,NA,NA,a_2,29340,0
