RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error,IOI,Interval,Subcomponent1,Subcomponent2,Boundary
26,66,13716,78,106,1,2,9,2,s,pre,1,234,24,Legato,Forte,No
31,77,15824,77,58,1,2,9,2,s,pre,1,237,29,Staccato,Piano,No
32,79,16038,76,46,1,2,9,2,s,pre,1,214,30,Staccato,Piano,No
33,81,16255,76,41,1,2,9,2,s,pre,1,217,31,Staccato,Piano,No
38,91,18556,76,56,1,2,9,2,s,pre,1,246,36,Staccato,Piano,No
39,93,18778,76,58,1,2,9,2,s,pre,1,222,37,Staccato,Piano,No
40,95,19001,76,54,1,2,9,2,s,pre,1,223,38,Staccato,Piano,No
42,98,19446,77,81,1,2,9,2,s,pre,1,200,40,Legato,Forte,No
43,100,19684,76,91,1,2,9,2,s,pre,1,238,41,Legato,Forte,No
44,102,19893,74,100,1,2,9,2,s,pre,1,209,42,Legato,Forte,No
45,104,20125,76,106,1,2,9,2,s,pre,1,232,43,Legato,Forte,No
46,106,20341,79,98,1,2,9,2,s,pre,1,216,44,Legato,Forte,No
47,108,20577,74,105,1,2,9,2,s,pre,1,236,45,Legato,Forte,No
48,110,20795,71,93,1,2,9,2,s,pre,1,218,46,Legato,Forte,No
50,115,21256,72,58,1,2,9,2,s,pre,1,220,48,Staccato,Piano,No
51,117,21475,74,50,1,2,9,2,s,pre,1,219,49,Staccato,Piano,No
52,119,21704,74,47,1,2,9,2,s,pre,1,229,50,Staccato,Piano,No
55,125,23014,65,45,1,2,9,2,s,pre,1,211,53,Staccato,Piano,No
56,127,23240,64,37,1,2,9,2,s,pre,1,226,54,Staccato,Piano,No
57,129,23465,64,43,1,2,9,2,s,pre,1,225,55,Staccato,Piano,No
60,135,24783,67,57,1,2,9,2,s,pre,1,185,58,Staccato,Piano,No
61,137,25027,71,58,1,2,9,2,s,pre,1,244,59,Staccato,Piano,No
62,139,25242,71,70,1,2,9,2,s,pre,1,215,60,Staccato,Piano,No
63,141,25455,72,71,1,2,9,2,s,pre,1,213,61,Staccato,Piano,No
64,143,25666,72,75,1,2,9,2,s,pre,1,211,62,Staccato,Piano,No
65,145,25880,73,79,1,2,9,2,s,pre,1,214,63,Staccato,Piano,No
66,147,26090,73,84,1,2,9,2,s,pre,1,210,64,Staccato,Piano,No
2,18,8096,78,79,1,2,10,1,s,pre,1,297,1,Legato,Forte,No
3,20,8389,79,84,1,2,10,1,s,pre,1,293,2,Legato,Forte,No
4,22,8669,76,80,1,2,10,1,s,pre,1,280,3,Legato,Forte,No
5,24,8963,72,93,1,2,10,1,s,pre,1,294,4,Legato,Forte,No
10,32,10395,78,87,1,2,10,1,s,pre,1,284,9,Legato,Forte,No
11,34,10670,79,84,1,2,10,1,s,pre,1,275,10,Legato,Forte,No
12,37,10946,76,78,1,2,10,1,s,pre,1,276,11,Legato,Forte,No
13,39,11226,72,91,1,2,10,1,s,pre,1,280,12,Legato,Forte,No
14,40,11489,76,85,1,2,10,1,s,pre,1,263,13,Legato,Forte,No
15,42,11757,79,93,1,2,10,1,s,pre,1,268,14,Legato,Forte,No
16,44,12033,84,95,1,2,10,1,s,pre,1,276,15,Legato,Forte,No
17,46,12311,83,79,1,2,10,1,s,pre,1,278,16,Legato,Forte,No
19,51,12857,81,44,1,2,10,1,s,pre,1,263,18,Staccato,Piano,No
20,53,13122,81,64,1,2,10,1,s,pre,1,265,19,Staccato,Piano,No
22,56,13674,81,90,1,2,10,1,s,pre,1,274,21,Legato,Forte,No
23,58,13935,84,95,1,2,10,1,s,pre,1,261,22,Legato,Forte,No
24,60,14194,81,90,1,2,10,1,s,pre,1,259,23,Legato,Forte,No
25,62,14480,78,86,1,2,10,1,s,pre,1,286,24,Legato,Forte,No
30,73,17026,77,50,1,2,10,1,s,pre,1,255,29,Staccato,Piano,No
31,75,17290,76,47,1,2,10,1,s,pre,1,264,30,Staccato,Piano,No
32,77,17539,76,50,1,2,10,1,s,pre,1,249,31,Staccato,Piano,No
37,87,20343,76,56,1,2,10,1,s,pre,1,267,36,Staccato,Piano,No
38,89,20611,76,51,1,2,10,1,s,pre,1,268,37,Staccato,Piano,No
39,91,20863,76,53,1,2,10,1,s,pre,1,252,38,Staccato,Piano,No
41,94,21413,77,88,1,2,10,1,s,pre,1,269,40,Legato,Forte,No
42,96,21650,76,90,1,2,10,1,s,pre,1,237,41,Legato,Forte,No
43,98,21926,74,88,1,2,10,1,s,pre,1,276,42,Legato,Forte,No
44,100,22180,76,93,1,2,10,1,s,pre,1,254,43,Legato,Forte,No
45,102,22445,79,87,1,2,10,1,s,pre,1,265,44,Legato,Forte,No
46,104,22708,74,91,1,2,10,1,s,pre,1,263,45,Legato,Forte,No
47,107,22989,71,66,1,2,10,1,s,pre,1,281,46,Legato,Forte,No
49,111,23507,72,58,1,2,10,1,s,pre,1,243,48,Staccato,Piano,No
50,113,23774,74,56,1,2,10,1,s,pre,1,267,49,Staccato,Piano,No
51,115,24036,74,59,1,2,10,1,s,pre,1,262,50,Staccato,Piano,No
54,121,25758,65,53,1,2,10,1,s,pre,1,251,53,Staccato,Piano,No
59,129,27971,67,56,1,2,10,1,s,pre,1,254,58,Staccato,Piano,No
60,131,28242,71,59,1,2,10,1,s,pre,1,271,59,Staccato,Piano,No
61,133,28499,71,57,1,2,10,1,s,pre,1,257,60,Staccato,Piano,No
62,135,28760,72,61,1,2,10,1,s,pre,1,261,61,Staccato,Piano,No
63,137,29030,72,59,1,2,10,1,s,pre,1,270,62,Staccato,Piano,No
64,139,29288,73,65,1,2,10,1,s,pre,1,258,63,Staccato,Piano,No
65,141,29547,73,69,1,2,10,1,s,pre,1,259,64,Staccato,Piano,No
2,18,8115,78,84,1,2,10,2,s,pre,0,312,1,Legato,Forte,No
3,20,8409,79,88,1,2,10,2,s,pre,0,294,2,Legato,Forte,No
4,22,8693,76,93,1,2,10,2,s,pre,0,284,3,Legato,Forte,No
5,24,8963,72,95,1,2,10,2,s,pre,0,270,4,Legato,Forte,No
7,29,9541,67,46,1,2,10,2,s,pre,0,274,6,Staccato,Piano,No
8,31,9823,67,53,1,2,10,2,s,pre,0,282,7,Staccato,Piano,No
10,34,10369,78,85,1,2,10,2,s,pre,0,278,9,Legato,Forte,No
11,36,10635,79,89,1,2,10,2,s,pre,0,266,10,Legato,Forte,No
12,38,10903,76,87,1,2,10,2,s,pre,0,268,11,Legato,Forte,No
13,41,11183,72,96,1,2,10,2,s,pre,0,280,12,Legato,Forte,No
14,42,11447,76,85,1,2,10,2,s,pre,0,264,13,Legato,Forte,No
15,44,11730,79,93,1,2,10,2,s,pre,0,283,14,Legato,Forte,No
16,46,11996,84,91,1,2,10,2,s,pre,0,266,15,Legato,Forte,No
17,48,12259,83,91,1,2,10,2,s,pre,0,263,16,Legato,Forte,No
19,53,12819,81,51,1,2,10,2,s,pre,0,282,18,Staccato,Piano,No
20,55,13089,81,58,1,2,10,2,s,pre,0,270,19,Staccato,Piano,No
22,58,13621,81,90,1,2,10,2,s,pre,0,264,21,Legato,Forte,No
23,60,13869,84,95,1,2,10,2,s,pre,0,248,22,Legato,Forte,No
24,62,14123,81,86,1,2,10,2,s,pre,0,254,23,Legato,Forte,No
25,64,14403,78,96,1,2,10,2,s,pre,0,280,24,Legato,Forte,No
30,75,16805,77,55,1,2,10,2,s,pre,0,248,29,Staccato,Piano,No
31,77,17075,76,54,1,2,10,2,s,pre,0,270,30,Staccato,Piano,No
32,79,17325,76,52,1,2,10,2,s,pre,0,250,31,Staccato,Piano,No
37,89,20113,76,55,1,2,10,2,s,pre,0,264,36,Staccato,Piano,No
38,91,20383,76,54,1,2,10,2,s,pre,0,270,37,Staccato,Piano,No
39,93,20639,76,59,1,2,10,2,s,pre,0,256,38,Staccato,Piano,No
41,96,21182,77,85,1,2,10,2,s,pre,0,275,40,Legato,Forte,No
42,98,21425,76,87,1,2,10,2,s,pre,0,243,41,Legato,Forte,No
43,100,21683,74,90,1,2,10,2,s,pre,0,258,42,Legato,Forte,No
44,102,21949,76,91,1,2,10,2,s,pre,0,266,43,Legato,Forte,No
45,104,22204,79,87,1,2,10,2,s,pre,0,255,44,Legato,Forte,No
46,106,22465,74,87,1,2,10,2,s,pre,0,261,45,Legato,Forte,No
47,108,22709,71,75,1,2,10,2,s,pre,0,244,46,Legato,Forte,No
49,113,23243,72,60,1,2,10,2,s,pre,0,268,48,Staccato,Piano,No
50,115,23511,74,64,1,2,10,2,s,pre,0,268,49,Staccato,Piano,No
51,117,23773,74,58,1,2,10,2,s,pre,0,262,50,Staccato,Piano,No
54,123,25484,65,51,1,2,10,2,s,pre,0,255,53,Staccato,Piano,No
55,125,25771,64,45,1,2,10,2,s,pre,0,287,54,Staccato,Piano,No
56,127,26013,64,53,1,2,10,2,s,pre,0,242,55,Staccato,Piano,No
59,133,27626,67,52,1,2,10,2,s,pre,0,263,58,Staccato,Piano,No
60,135,27883,71,63,1,2,10,2,s,pre,0,257,59,Staccato,Piano,No
61,137,28139,71,70,1,2,10,2,s,pre,0,256,60,Staccato,Piano,No
62,139,28405,72,66,1,2,10,2,s,pre,0,266,61,Staccato,Piano,No
63,141,28657,72,64,1,2,10,2,s,pre,0,252,62,Staccato,Piano,No
64,143,28917,73,68,1,2,10,2,s,pre,0,260,63,Staccato,Piano,No
65,145,29165,73,70,1,2,10,2,s,pre,0,248,64,Staccato,Piano,No
2,18,10437,78,88,1,2,11,1,s,pre,1,301,1,Legato,Forte,No
3,20,10707,79,91,1,2,11,1,s,pre,1,270,2,Legato,Forte,No
4,22,10983,76,91,1,2,11,1,s,pre,1,276,3,Legato,Forte,No
5,24,11260,72,81,1,2,11,1,s,pre,1,277,4,Legato,Forte,No
7,29,11794,67,52,1,2,11,1,s,pre,1,271,6,Staccato,Piano,No
8,31,12045,67,63,1,2,11,1,s,pre,1,251,7,Staccato,Piano,No
10,34,12604,78,79,1,2,11,1,s,pre,1,276,9,Legato,Forte,No
11,36,12882,79,86,1,2,11,1,s,pre,1,278,10,Legato,Forte,No
12,38,13153,76,70,1,2,11,1,s,pre,1,271,11,Legato,Forte,No
13,41,13430,72,68,1,2,11,1,s,pre,1,277,12,Legato,Forte,No
14,42,13671,76,75,1,2,11,1,s,pre,1,241,13,Legato,Forte,No
15,44,13916,79,91,1,2,11,1,s,pre,1,245,14,Legato,Forte,No
16,46,14173,84,93,1,2,11,1,s,pre,1,257,15,Legato,Forte,No
17,48,14464,83,67,1,2,11,1,s,pre,1,291,16,Legato,Forte,No
19,53,14966,81,63,1,2,11,1,s,pre,1,236,18,Staccato,Piano,No
20,55,15222,81,67,1,2,11,1,s,pre,1,256,19,Staccato,Piano,No
22,58,15748,81,93,1,2,11,1,s,pre,1,250,21,Legato,Forte,No
23,60,16005,84,101,1,2,11,1,s,pre,1,257,22,Legato,Forte,No
24,64,16245,81,89,1,2,11,1,s,pre,1,240,23,Legato,Forte,No
25,66,16504,78,94,1,2,11,1,s,pre,1,259,24,Legato,Forte,No
30,77,18838,77,58,1,2,11,1,s,pre,1,275,29,Staccato,Piano,No
31,79,19095,76,52,1,2,11,1,s,pre,1,257,30,Staccato,Piano,No
32,81,19345,76,57,1,2,11,1,s,pre,1,250,31,Staccato,Piano,No
37,91,22077,76,56,1,2,11,1,s,pre,1,273,36,Staccato,Piano,No
38,93,22312,76,73,1,2,11,1,s,pre,1,235,37,Staccato,Piano,No
39,95,22556,76,71,1,2,11,1,s,pre,1,244,38,Staccato,Piano,No
41,98,23090,77,90,1,2,11,1,s,pre,1,259,40,Legato,Forte,No
42,100,23332,76,91,1,2,11,1,s,pre,1,242,41,Legato,Forte,No
43,102,23577,74,97,1,2,11,1,s,pre,1,245,42,Legato,Forte,No
44,104,23852,76,93,1,2,11,1,s,pre,1,275,43,Legato,Forte,No
45,106,24100,79,88,1,2,11,1,s,pre,1,248,44,Legato,Forte,No
46,108,24349,74,95,1,2,11,1,s,pre,1,249,45,Legato,Forte,No
47,110,24587,71,83,1,2,11,1,s,pre,1,238,46,Legato,Forte,No
49,115,25097,72,72,1,2,11,1,s,pre,1,255,48,Staccato,Piano,No
50,117,25328,74,68,1,2,11,1,s,pre,1,231,49,Staccato,Piano,No
51,119,25579,74,66,1,2,11,1,s,pre,1,251,50,Staccato,Piano,No
54,125,27178,65,59,1,2,11,1,s,pre,1,243,53,Staccato,Piano,No
55,127,27427,64,51,1,2,11,1,s,pre,1,249,54,Staccato,Piano,No
56,129,27662,64,47,1,2,11,1,s,pre,1,235,55,Staccato,Piano,No
59,135,29198,67,73,1,2,11,1,s,pre,1,222,58,Staccato,Piano,No
60,137,29428,71,82,1,2,11,1,s,pre,1,230,59,Staccato,Piano,No
61,139,29664,71,79,1,2,11,1,s,pre,1,236,60,Staccato,Piano,No
62,141,29916,72,69,1,2,11,1,s,pre,1,252,61,Staccato,Piano,No
63,143,30152,72,74,1,2,11,1,s,pre,1,236,62,Staccato,Piano,No
64,145,30393,73,94,1,2,11,1,s,pre,1,241,63,Staccato,Piano,No
65,147,30636,73,104,1,2,11,1,s,pre,1,243,64,Staccato,Piano,No
2,18,8118,78,85,1,2,11,2,s,pre,1,283,1,Legato,Forte,No
3,20,8405,79,95,1,2,11,2,s,pre,1,287,2,Legato,Forte,No
4,22,8679,76,90,1,2,11,2,s,pre,1,274,3,Legato,Forte,No
5,24,8955,72,75,1,2,11,2,s,pre,1,276,4,Legato,Forte,No
7,29,9530,67,37,1,2,11,2,s,pre,1,301,6,Staccato,Piano,No
8,31,9795,67,59,1,2,11,2,s,pre,1,265,7,Staccato,Piano,No
10,34,10335,78,84,1,2,11,2,s,pre,1,280,9,Legato,Forte,No
11,36,10597,79,86,1,2,11,2,s,pre,1,262,10,Legato,Forte,No
12,38,10860,76,79,1,2,11,2,s,pre,1,263,11,Legato,Forte,No
13,40,11137,72,81,1,2,11,2,s,pre,1,277,12,Legato,Forte,No
14,42,11419,76,77,1,2,11,2,s,pre,1,282,13,Legato,Forte,No
15,44,11662,79,89,1,2,11,2,s,pre,1,243,14,Legato,Forte,No
16,46,11907,84,89,1,2,11,2,s,pre,1,245,15,Legato,Forte,No
17,48,12187,83,74,1,2,11,2,s,pre,1,280,16,Legato,Forte,No
19,53,12725,81,63,1,2,11,2,s,pre,1,246,18,Staccato,Piano,No
20,55,12969,81,62,1,2,11,2,s,pre,1,244,19,Staccato,Piano,No
22,58,13507,81,88,1,2,11,2,s,pre,1,258,21,Legato,Forte,No
23,60,13786,84,91,1,2,11,2,s,pre,1,279,22,Legato,Forte,No
24,62,14035,81,90,1,2,11,2,s,pre,1,249,23,Legato,Forte,No
25,64,14301,78,95,1,2,11,2,s,pre,1,266,24,Legato,Forte,No
30,75,16717,77,67,1,2,11,2,s,pre,1,258,29,Staccato,Piano,No
31,77,16973,76,54,1,2,11,2,s,pre,1,256,30,Staccato,Piano,No
32,79,17225,76,63,1,2,11,2,s,pre,1,252,31,Staccato,Piano,No
37,89,19999,76,52,1,2,11,2,s,pre,1,250,36,Staccato,Piano,No
38,91,20250,76,64,1,2,11,2,s,pre,1,251,37,Staccato,Piano,No
39,93,20491,76,68,1,2,11,2,s,pre,1,241,38,Staccato,Piano,No
41,96,21044,77,88,1,2,11,2,s,pre,1,281,40,Legato,Forte,No
42,98,21279,76,94,1,2,11,2,s,pre,1,235,41,Legato,Forte,No
43,100,21512,74,96,1,2,11,2,s,pre,1,233,42,Legato,Forte,No
44,102,21791,76,98,1,2,11,2,s,pre,1,279,43,Legato,Forte,No
45,104,22049,79,88,1,2,11,2,s,pre,1,258,44,Legato,Forte,No
46,106,22323,74,95,1,2,11,2,s,pre,1,274,45,Legato,Forte,No
47,108,22569,71,91,1,2,11,2,s,pre,1,246,46,Legato,Forte,No
49,113,23079,72,72,1,2,11,2,s,pre,1,254,48,Staccato,Piano,No
50,115,23325,74,68,1,2,11,2,s,pre,1,246,49,Staccato,Piano,No
51,117,23583,74,63,1,2,11,2,s,pre,1,258,50,Staccato,Piano,No
54,123,25273,65,58,1,2,11,2,s,pre,1,248,53,Staccato,Piano,No
55,125,25538,64,43,1,2,11,2,s,pre,1,265,54,Staccato,Piano,No
56,127,25805,64,40,1,2,11,2,s,pre,1,267,55,Staccato,Piano,No
61,135,27933,71,46,1,2,11,2,s,pre,1,254,60,Staccato,Piano,No
62,137,28169,72,60,1,2,11,2,s,pre,1,236,61,Staccato,Piano,No
63,139,28409,72,68,1,2,11,2,s,pre,1,240,62,Staccato,Piano,No
64,141,28650,73,87,1,2,11,2,s,pre,1,241,63,Staccato,Piano,No
65,143,28895,73,100,1,2,11,2,s,pre,1,245,64,Staccato,Piano,No
2,18,8122,78,74,1,2,12,1,s,pre,1,290,1,Legato,Forte,No
3,20,8400,79,81,1,2,12,1,s,pre,1,278,2,Legato,Forte,No
4,22,8662,76,79,1,2,12,1,s,pre,1,262,3,Legato,Forte,No
5,24,8956,72,70,1,2,12,1,s,pre,1,294,4,Legato,Forte,No
10,32,10370,78,80,1,2,12,1,s,pre,1,269,9,Legato,Forte,No
11,34,10641,79,83,1,2,12,1,s,pre,1,271,10,Legato,Forte,No
12,36,10920,76,85,1,2,12,1,s,pre,1,279,11,Legato,Forte,No
13,38,11198,72,91,1,2,12,1,s,pre,1,278,12,Legato,Forte,No
14,40,11473,76,83,1,2,12,1,s,pre,1,275,13,Legato,Forte,No
15,42,11741,79,91,1,2,12,1,s,pre,1,268,14,Legato,Forte,No
16,44,12024,84,96,1,2,12,1,s,pre,1,283,15,Legato,Forte,No
17,46,12300,83,79,1,2,12,1,s,pre,1,276,16,Legato,Forte,No
19,51,12866,81,67,1,2,12,1,s,pre,1,273,18,Staccato,Piano,No
20,53,13126,81,71,1,2,12,1,s,pre,1,260,19,Staccato,Piano,No
22,56,13665,81,83,1,2,12,1,s,pre,1,259,21,Legato,Forte,No
23,58,13942,84,90,1,2,12,1,s,pre,1,277,22,Legato,Forte,No
24,60,14202,81,90,1,2,12,1,s,pre,1,260,23,Legato,Forte,No
25,62,14483,78,89,1,2,12,1,s,pre,1,281,24,Legato,Forte,No
30,73,17043,77,60,1,2,12,1,s,pre,1,261,29,Staccato,Piano,No
31,75,17307,76,60,1,2,12,1,s,pre,1,264,30,Staccato,Piano,No
32,77,17575,76,60,1,2,12,1,s,pre,1,268,31,Staccato,Piano,No
37,87,20467,76,71,1,2,12,1,s,pre,1,261,36,Staccato,Piano,No
38,89,20733,76,88,1,2,12,1,s,pre,1,266,37,Staccato,Piano,No
39,91,20993,76,95,1,2,12,1,s,pre,1,260,38,Staccato,Piano,No
41,94,21560,77,90,1,2,12,1,s,pre,1,267,40,Legato,Forte,No
42,96,21837,76,90,1,2,12,1,s,pre,1,277,41,Legato,Forte,No
43,98,22097,74,93,1,2,12,1,s,pre,1,260,42,Legato,Forte,No
44,100,22376,76,91,1,2,12,1,s,pre,1,279,43,Legato,Forte,No
45,102,22629,79,95,1,2,12,1,s,pre,1,253,44,Legato,Forte,No
46,104,22903,74,90,1,2,12,1,s,pre,1,274,45,Legato,Forte,No
47,106,23159,71,79,1,2,12,1,s,pre,1,256,46,Legato,Forte,No
49,111,23694,72,70,1,2,12,1,s,pre,1,267,48,Staccato,Piano,No
50,113,23967,74,67,1,2,12,1,s,pre,1,273,49,Staccato,Piano,No
51,115,24218,74,65,1,2,12,1,s,pre,1,251,50,Staccato,Piano,No
54,121,25887,65,62,1,2,12,1,s,pre,1,273,53,Staccato,Piano,No
55,123,26174,64,54,1,2,12,1,s,pre,1,287,54,Staccato,Piano,No
56,125,26441,64,62,1,2,12,1,s,pre,1,267,55,Staccato,Piano,No
59,131,28100,67,75,1,2,12,1,s,pre,1,274,58,Staccato,Piano,No
60,133,28374,71,74,1,2,12,1,s,pre,1,274,59,Staccato,Piano,No
61,135,28637,71,86,1,2,12,1,s,pre,1,263,60,Staccato,Piano,No
62,137,28894,72,91,1,2,12,1,s,pre,1,257,61,Staccato,Piano,No
63,139,29156,72,100,1,2,12,1,s,pre,1,262,62,Staccato,Piano,No
64,141,29428,73,101,1,2,12,1,s,pre,1,272,63,Staccato,Piano,No
65,143,29691,73,103,1,2,12,1,s,pre,1,263,64,Staccato,Piano,No
2,18,8095,78,77,1,2,12,2,s,pre,0,258,1,Legato,Forte,No
3,20,8341,79,81,1,2,12,2,s,pre,0,246,2,Legato,Forte,No
4,22,8546,76,78,1,2,12,2,s,pre,0,205,3,Legato,Forte,No
5,24,8788,72,67,1,2,12,2,s,pre,0,242,4,Legato,Forte,No
7,29,9227,67,57,1,2,12,2,s,pre,0,226,6,Staccato,Piano,No
8,31,9439,67,70,1,2,12,2,s,pre,0,212,7,Staccato,Piano,No
10,34,9881,78,67,1,2,12,2,s,pre,0,217,9,Legato,Forte,No
11,36,10111,79,74,1,2,12,2,s,pre,0,230,10,Legato,Forte,No
12,38,10321,76,81,1,2,12,2,s,pre,0,210,11,Legato,Forte,No
13,40,10532,72,81,1,2,12,2,s,pre,0,211,12,Legato,Forte,No
14,42,10745,76,86,1,2,12,2,s,pre,0,213,13,Legato,Forte,No
15,44,10942,79,96,1,2,12,2,s,pre,0,197,14,Legato,Forte,No
16,46,11153,84,91,1,2,12,2,s,pre,0,211,15,Legato,Forte,No
17,48,11392,83,59,1,2,12,2,s,pre,0,239,16,Legato,Forte,No
19,53,11834,81,69,1,2,12,2,s,pre,0,219,18,Staccato,Piano,No
20,55,12050,81,69,1,2,12,2,s,pre,0,216,19,Staccato,Piano,No
22,58,12489,81,87,1,2,12,2,s,pre,0,218,21,Legato,Forte,No
23,60,12709,84,86,1,2,12,2,s,pre,0,220,22,Legato,Forte,No
24,62,12919,81,91,1,2,12,2,s,pre,0,210,23,Legato,Forte,No
25,64,13133,78,78,1,2,12,2,s,pre,0,214,24,Legato,Forte,No
30,75,15135,77,58,1,2,12,2,s,pre,0,206,29,Staccato,Piano,No
31,77,15367,76,60,1,2,12,2,s,pre,0,232,30,Staccato,Piano,No
32,79,15578,76,60,1,2,12,2,s,pre,0,211,31,Staccato,Piano,No
37,89,17852,76,68,1,2,12,2,s,pre,0,216,36,Staccato,Piano,No
38,91,18057,76,80,1,2,12,2,s,pre,0,205,37,Staccato,Piano,No
39,93,18268,76,77,1,2,12,2,s,pre,0,211,38,Staccato,Piano,No
41,96,18704,77,81,1,2,12,2,s,pre,0,216,40,Legato,Forte,No
42,98,18914,76,83,1,2,12,2,s,pre,0,210,41,Legato,Forte,No
43,100,19113,74,95,1,2,12,2,s,pre,0,199,42,Legato,Forte,No
44,102,19342,76,91,1,2,12,2,s,pre,0,229,43,Legato,Forte,No
45,104,19546,79,94,1,2,12,2,s,pre,0,204,44,Legato,Forte,No
46,106,19752,74,87,1,2,12,2,s,pre,0,206,45,Legato,Forte,No
47,108,19962,71,76,1,2,12,2,s,pre,0,210,46,Legato,Forte,No
49,113,20376,72,65,1,2,12,2,s,pre,0,215,48,Staccato,Piano,No
50,115,20582,74,62,1,2,12,2,s,pre,0,206,49,Staccato,Piano,No
51,117,20790,74,62,1,2,12,2,s,pre,0,208,50,Staccato,Piano,No
54,123,22137,65,50,1,2,12,2,s,pre,0,171,53,Staccato,Piano,No
55,125,22361,64,60,1,2,12,2,s,pre,0,224,54,Staccato,Piano,No
56,127,22581,64,62,1,2,12,2,s,pre,0,220,55,Staccato,Piano,No
59,133,23920,67,47,1,2,12,2,s,pre,0,230,58,Staccato,Piano,No
60,135,24146,71,38,1,2,12,2,s,pre,0,226,59,Staccato,Piano,No
61,137,24349,71,70,1,2,12,2,s,pre,0,203,60,Staccato,Piano,No
62,139,24561,72,79,1,2,12,2,s,pre,0,212,61,Staccato,Piano,No
63,141,24773,72,81,1,2,12,2,s,pre,0,212,62,Staccato,Piano,No
64,143,24975,73,81,1,2,12,2,s,pre,0,202,63,Staccato,Piano,No
65,145,25184,73,98,1,2,12,2,s,pre,0,209,64,Staccato,Piano,No
2,18,8118,78,89,1,2,13,1,s,pre,1,293,1,Legato,Forte,No
3,20,8398,79,85,1,2,13,1,s,pre,1,280,2,Legato,Forte,No
4,22,8653,76,83,1,2,13,1,s,pre,1,255,3,Legato,Forte,No
5,24,8926,72,89,1,2,13,1,s,pre,1,273,4,Legato,Forte,No
7,29,9432,67,66,1,2,13,1,s,pre,1,257,6,Staccato,Piano,No
8,31,9672,67,72,1,2,13,1,s,pre,1,240,7,Staccato,Piano,No
10,34,10182,78,90,1,2,13,1,s,pre,1,243,9,Legato,Forte,No
11,36,10436,79,96,1,2,13,1,s,pre,1,254,10,Legato,Forte,No
12,38,10692,76,87,1,2,13,1,s,pre,1,256,11,Legato,Forte,No
13,40,10962,72,87,1,2,13,1,s,pre,1,270,12,Legato,Forte,No
14,42,11212,76,90,1,2,13,1,s,pre,1,250,13,Legato,Forte,No
15,44,11466,79,91,1,2,13,1,s,pre,1,254,14,Legato,Forte,No
16,46,11703,84,100,1,2,13,1,s,pre,1,237,15,Legato,Forte,No
17,48,11962,83,89,1,2,13,1,s,pre,1,259,16,Legato,Forte,No
22,56,13155,81,90,1,2,13,1,s,pre,1,248,21,Legato,Forte,No
23,58,13403,84,98,1,2,13,1,s,pre,1,248,22,Legato,Forte,No
24,60,13640,81,91,1,2,13,1,s,pre,1,237,23,Legato,Forte,No
25,63,13874,78,90,1,2,13,1,s,pre,1,234,24,Legato,Forte,No
30,73,16206,77,53,1,2,13,1,s,pre,1,250,29,Staccato,Piano,No
31,75,16464,76,43,1,2,13,1,s,pre,1,258,30,Staccato,Piano,No
32,77,16702,76,49,1,2,13,1,s,pre,1,238,31,Staccato,Piano,No
37,87,19486,76,55,1,2,13,1,s,pre,1,261,36,Staccato,Piano,No
38,89,19720,76,68,1,2,13,1,s,pre,1,234,37,Staccato,Piano,No
39,91,19965,76,67,1,2,13,1,s,pre,1,245,38,Staccato,Piano,No
41,94,20466,77,83,1,2,13,1,s,pre,1,256,40,Legato,Forte,No
42,96,20702,76,86,1,2,13,1,s,pre,1,236,41,Legato,Forte,No
43,98,20944,74,90,1,2,13,1,s,pre,1,242,42,Legato,Forte,No
44,101,21190,76,88,1,2,13,1,s,pre,1,246,43,Legato,Forte,No
45,103,21430,79,90,1,2,13,1,s,pre,1,240,44,Legato,Forte,No
46,104,21662,74,90,1,2,13,1,s,pre,1,232,45,Legato,Forte,No
47,107,21901,71,74,1,2,13,1,s,pre,1,239,46,Legato,Forte,No
49,111,22384,72,56,1,2,13,1,s,pre,1,230,48,Staccato,Piano,No
50,113,22625,74,55,1,2,13,1,s,pre,1,241,49,Staccato,Piano,No
51,115,22850,74,57,1,2,13,1,s,pre,1,225,50,Staccato,Piano,No
54,121,24448,65,68,1,2,13,1,s,pre,1,241,53,Staccato,Piano,No
55,123,24692,64,62,1,2,13,1,s,pre,1,244,54,Staccato,Piano,No
56,125,24950,64,49,1,2,13,1,s,pre,1,258,55,Staccato,Piano,No
59,131,26554,67,67,1,2,13,1,s,pre,1,240,58,Staccato,Piano,No
60,133,26796,71,67,1,2,13,1,s,pre,1,242,59,Staccato,Piano,No
61,135,27018,71,72,1,2,13,1,s,pre,1,222,60,Staccato,Piano,No
62,137,27258,72,71,1,2,13,1,s,pre,1,240,61,Staccato,Piano,No
63,139,27486,72,75,1,2,13,1,s,pre,1,228,62,Staccato,Piano,No
64,141,27724,73,80,1,2,13,1,s,pre,1,238,63,Staccato,Piano,No
65,143,27936,73,89,1,2,13,1,s,pre,1,212,64,Staccato,Piano,No
2,18,8087,78,96,1,2,13,2,s,pre,0,289,1,Legato,Forte,No
3,20,8347,79,89,1,2,13,2,s,pre,0,260,2,Legato,Forte,No
4,22,8607,76,79,1,2,13,2,s,pre,0,260,3,Legato,Forte,No
5,24,8888,72,70,1,2,13,2,s,pre,0,281,4,Legato,Forte,No
